mggid	ship	cruise	sample	device_code	device	subcore	interval	replicate	analysis_type	depth_top_cm	depth_top_mm	depth_bot_cm	depth_bot_mm	test_date	test_time	total_weight	coarse_meth	fine_meth	coarse_fine_boundary	coarse_boundary	fine_boundary	pct_coarser	pct_finer	pct_gravel	pct_sand	pct_silt	pct_clay	pct_mud	usc_gravel	usc_sand	usc_fines	meth_description	mean_mm	mean_phi	median_phi	modal_phi	skewness	kurtosis	std_dev	sort_coeff	interval_comments
06245001	Townsend Cromwell	JPO 212	134	104	grab, shipek	0	1	0	02					19750601	0605	117.66	sieves	hydrophotometer	03.99	01.00	08.00	0	.77	0	89.56	9.66	.77							3.31	3.22		.45	.37	1.84			
06245001	Townsend Cromwell	JPO 212	135	103	grab, van veen	0	1	0	02					19750601	1315	042.16	sieves	hydrophotometer	03.99	01.50	08.00	0	39.49	.04	.59	59.83	39.54							7.64	7.48		2.62	.14	.87			
06245001	Townsend Cromwell	JPO 212	136	103	grab, van veen	0	1	0	02					19750531	0451	033.46	sieves	hydrophotometer	03.99	04.00	08.00	0	27.39	18.58	15.43	38.58	27.41							4.24	4.89		5.11	-.09	.81			
06245001	Townsend Cromwell	JPO 212	137	103	grab, van veen	0	1	0	02					19750531	0100	109.97	sieves	hydrophotometer	03.99	04.00	08.00	0	23.51	20.26	18.75	37.47	23.53							3.94	4.66		5.07	-.12	.84			
06245001	Townsend Cromwell	JPO 212	138	104	grab, shipek	0	1	0	02					19750531	0100	001.24	sieves	hydrophotometer	03.99	01.50	08.00	0	35.47	1.83	9.73	52.94	35.51							7.18	6.99		2.83	.15	.86			
06245001	Townsend Cromwell	JPO 212	129	104	grab, shipek	0	1	0	02					19750601	0420	050.84	sieves	hydrophotometer	03.99	00.50	08.00	0	35.1	0	.83	64.03	35.14							7.23	7.07		2.66	.18	.79			
06245001	Townsend Cromwell	JPO 212	130	104	grab, shipek	0	1	0	02					19750601	0551	083.63	sieves	hydrophotometer	03.99	01.00	08.00	0	4.89	0	70.39	24.71	4.9							3.69	3.52		1.07	.6	2.46			
06245001	Townsend Cromwell	JPO 212	108	100	grab, undifferentiated	0	1	0	02					19750601	1608	025.43	sieves	hydrophotometer	03.99	00.50	08.00	0	31.99	0	2.55	65.42	32.03							7.29	6.97		2.4	.27	.96			
06245001	Townsend Cromwell	JPO 212	109	100	grab, undifferentiated	0	1	0	02					19750601	1642	018.66	sieves	hydrophotometer	03.99	00.50	08.00	0	30.99	0	5.71	63.27	31.02							6.86	6.27		2.62	.38	.9			
06245001	Townsend Cromwell	JPO 212	10	100	grab, undifferentiated	0	1	0	02					19750530	0453	124.99	sieves	hydrophotometer	03.99	04.00	08.00	0	13.09	43.69	18.07	25.14	13.1							1.48	.68		4.24	.79	.66			
06245001	Townsend Cromwell	JPO 212	104	104	grab, shipek	0	1	0	02					19750601	0251	032.58	sieves	hydrophotometer	03.99	00.50	08.00	0	34.41	0	20.56	44.99	34.45							6.56	6.11		3.2	.22	.88			
06245001	Townsend Cromwell	JPO 212	105	300	core, box	0	1	0	02					19750601	1214	030.79	sieves	hydrophotometer	03.99	00.50	08.00	0	37.03	0	.7	62.24	37.06							7.33	7.08		2.75	.2	.75			
06245001	Townsend Cromwell	JPO 212	106	100	grab, undifferentiated	0	1	0	02					19750601	1220	002.36	sieves	hydrophotometer	03.99	00.50	08.00	0	34.28	0	2.95	62.74	34.31							7.19	6.73		2.59	.32	.94			
06245001	Townsend Cromwell	JPO 212	107	100	grab, undifferentiated	0	1	0	02					19750601	1458	017.59	sieves	hydrophotometer	03.99	01.50	08.00	0	38.99	.14	2.57	58.25	39.03							7.42	7.18		2.69	.2	.81			
06245001	Townsend Cromwell	JPO 212	110	104	grab, shipek	0	1	0	02					19750601	2127	026.65	sieves	hydrophotometer	03.99	01.00	08.00	0	42.08	0	4.17	53.71	42.12							7.62	7.68		2.81	.06	.75			
06245001	Townsend Cromwell	JPO 212	111	104	grab, shipek	0	1	0	02					19750601	2205	079.12	sieves	hydrophotometer	03.99	00.00	08.00	0	34.79	0	1.37	63.79	34.84							7.28	7.27		2.65	.11	.79			
06245001	Townsend Cromwell	JPO 212	112	100	grab, undifferentiated	0	1	0	02					19750601	2225	023.53	sieves	hydrophotometer	03.99	01.00	08.00	0	34.64	0	.66	64.67	34.68							7.35	6.82		2.5	.33	.99			
06245001	Townsend Cromwell	JPO 212	113	104	grab, shipek	0	1	0	02					19750602	0330	021.93	sieves	hydrophotometer	03.99	01.50	08.00	0	29.99	1.06	10.24	58.66	30.04							7.01	6.98		3.07	-.04	1.39			
06245001	Townsend Cromwell	JPO 212	115	104	grab, shipek	0	1	0	02					19750601	1725	048.09	sieves	hydrophotometer	03.99	01.00	08.00	0	10.07	0	61.69	28.23	10.09							4.57	3.56		2	.82	1.27			
06245001	Townsend Cromwell	JPO 212	117	104	grab, shipek	0	1	0	02					19750601	2050	027.35	sieves	hydrophotometer	03.99	00.50	08.00	0	39.36	0	2.89	57.7	39.4							7.5	7.41		2.69	.14	.8			
06245001	Townsend Cromwell	JPO 212	118	104	grab, shipek	0	1	0	02					19750602	0444	024.80	sieves	hydrophotometer	03.99	01.00	08.00	0	39.6	0	1.11	59.25	39.64							7.58	7.4		2.67	.15	.92			
06245001	Townsend Cromwell	JPO 212	119	104	grab, shipek	0	1	0	02					19750601	1924	039.54	sieves	hydrophotometer	03.99	00.50	08.00	0	2.69	0	88.64	8.67	2.69							3.39	3.4		.63	.24	3.37			
06245001	Townsend Cromwell	JPO 212	12	300	core, box	0	1	0	02					19750528	1120	042.12	sieves	hydrophotometer	03.99	00.50	08.00	0	25.37	0	2.57	72.03	25.4							6.75	6.41		2.34	.32	1.05			
20995002	Brown Bear	BB236	077	100	grab, undifferentiated	0	1	0	02					19590816		026.11	sieves	pipette		03.00	11.00	0	3.06																2.09			
20995002	Brown Bear	BB236	078	0	unknown	0	1	0	02					19590816		001.00	sieves	pipette		02.00	11.00	0	2.85																2.01			
20995002	Brown Bear	BB236	079	0	unknown	0	1	0	02					19590816		000.99	sieves	pipette		00.00	11.00	0	2.82																2.03			
20995002	Brown Bear	BB236	080	100	grab, undifferentiated	0	1	0	02					19590816		024.66	sieves	pipette		03.00	11.00	0	4.66																2.33			
20995002	Brown Bear	BB236	081	0	unknown	0	1	0	02					19590816		000.99	sieves	pipette		02.00	11.00	0	1.11																2.42			
20995002	Brown Bear	BB236	082	0	unknown	0	1	0	02					19590816		000.99	sieves	pipette		04.00	11.00	0	2.18																3.55			
20995002	Brown Bear	BB236	083	0	unknown	0	1	0	02					19590816		000.99	sieves	pipette		04.00	11.00	0	1.8																3.71			
20995002	Brown Bear	BB236	084	0	unknown	0	1	0	02					19590816		001.00	sieves	pipette		04.00	11.00	0	.64																3.87			
20995002	Brown Bear	BB236	085	0	unknown	0	1	0	02					19590816		001.00	sieves	pipette		05.00	11.00	0	.41																2.97			
20995002	Brown Bear	BB236	086	0	unknown	0	1	0	02					19590819		001.00	sieves	pipette		01.00	11.00	0	.57																1.07			
20995002	Brown Bear	BB236	088	0	unknown	0	1	0	02					19590819		000.99	sieves	pipette		00.00	11.00	0	2.59																2.28			
20995002	Brown Bear	BB236	089	0	unknown	0	1	0	02					19590819		001.00	sieves	pipette		02.00	11.00	0	1.12																2.15			
20995002	Brown Bear	BB236	090	100	grab, undifferentiated	0	1	0	02	0	0			19590819		037.01	sieves	pipette		00.00	11.00	0	1.35																2.55			
20995002	Brown Bear	BB236	092	0	unknown	0	1	0	02					19590819		000.99	sieves	pipette		01.00	11.00	0	2.36																2.16			
20995002	Brown Bear	BB236	093	0	unknown	0	1	0	02					19590819		000.99	sieves	pipette		01.00	11.00	0	.83																1.62			
20995002	Brown Bear	BB236	094	0	unknown	0	1	0	02					19590819		001.00	sieves	pipette		00.00	11.00	0	2.47																2.19			
20995002	Brown Bear	BB236	096	100	grab, undifferentiated	0	1	0	02					19590820		029.79	sieves	pipette		01.00	11.00	0	1.34																1.86			
20995002	Brown Bear	BB236	097	100	grab, undifferentiated	0	1	0	02	0	0			19590820		040.13	sieves	pipette		02.00	11.00	0	2.24																2.37			
20995002	Brown Bear	BB236	098	0	unknown	0	1	0	02					19590820		000.99	sieves	pipette		04.00	11.00	0	3.05																3.24			
20995002	Brown Bear	BB236	099	401	core, gravity, phleger	0	1	0	02	3	0			19590820		025.10	sieves	pipette		04.00	11.00	0	3.19																2.55			
20995002	Brown Bear	BB236	099	401	core, gravity, phleger	0	2	0	02	28	0			19590820		020.57	sieves	pipette		01.00	11.00	0	3.16																2.18			
20995002	Brown Bear	BB236	099	401	core, gravity, phleger	0	3	0	02	33	0			19590820		018.14	sieves	pipette		01.00	11.00	0	4.68																2.1			
20995002	Brown Bear	BB236	099	401	core, gravity, phleger	0	4	0	02	61	0			19590820		022.07	sieves	pipette		01.00	11.00	0	6.12																2.37			
20995002	Brown Bear	BB236	099	401	core, gravity, phleger	0	5	0	02	74	0			19590820		023.77	sieves	pipette		01.00	11.00	0	5.05																2.05			
20995002	Brown Bear	BB236	10	0	unknown	0	1	0	02					195908		000.99	sieves	pipette		00.00	11.00	0	2.26																1.84			
20995002	Brown Bear	BB236	108	401	core, gravity, phleger	0	1	0	02	2	0			19590821		019.14	sieves	pipette		00.00	11.00	0	3.66																2.09			
20995002	Brown Bear	BB236	108	401	core, gravity, phleger	0	2	0	02	60	0			19590821		019.68	sieves	pipette		01.00	11.00	0	3.05																1.94			
20995002	Brown Bear	BB236	108	401	core, gravity, phleger	0	3	0	02	100	0			19590821		023.26	sieves	pipette		00.00	11.00	0	4.94																2.01			
20995002	Brown Bear	BB236	110	0	unknown	0	1	0	02					19590821		000.99	sieves	pipette		02.00	11.00	0	3.87																2.73			
20995002	Brown Bear	BB236	112	0	unknown	0	1	0	02					19590822		001.00	sieves	pipette		04.00	11.00	0	1.07																3.49			
20995002	Brown Bear	BB236	113	100	grab, undifferentiated	0	1	0	02					19590822		076.26	sieves	pipette		05.00	10.00	0	.07																1.58			
20995002	Brown Bear	BB236	115	100	grab, undifferentiated	0	1	0	02					19590822		079.08	sieves	pipette		05.00	11.00	0	.32																2.71			
20995002	Brown Bear	BB236	116	100	grab, undifferentiated	0	1	0	02					19590822		100.68	sieves	pipette		05.00	11.00	0	.1																1.83			
20995002	Brown Bear	BB236	117	0	unknown	0	1	0	02					19590822		000.99	sieves	pipette		04.00	11.00	0	2.6																2.96			
20995002	Brown Bear	BB236	119	0	unknown	0	1	0	02					19590823		000.99	sieves	pipette		03.00	11.00	0	1.67																3.13			
20995002	Brown Bear	BB236	127	100	grab, undifferentiated	0	1	0	02					19590824		048.86	sieves	pipette		06.00	11.00	0	.51																3.48			
20995002	Brown Bear	BB236	128	0	unknown	0	1	0	02					19590824		000.99	sieves	pipette		05.00	11.00	0	2.31																3.92			
20995002	Brown Bear	BB236	129	0	unknown	0	1	0	02					19590824		000.99	sieves	pipette		04.00	11.00	0	2.37																3.35			
20995002	Brown Bear	BB236	130	100	grab, undifferentiated	0	1	0	02					19590824		030.22	sieves	pipette		04.00	11.00	0	2.81																3.3			
20995002	Brown Bear	BB236	131	0	unknown	0	1	0	02					19590824		001.00	sieves	pipette		03.00	11.00	0	.83																2.38			
20995002	Brown Bear	BB236	132	0	unknown	0	1	0	02					19590824		001.00	sieves	pipette		04.00	11.00	0	.53																2.96			
20995002	Brown Bear	BB236	133	0	unknown	0	1	0	02					19590824		001.00	sieves	pipette		03.00	11.00	0	.49																1.86			
20995002	Brown Bear	BB236	134	0	unknown	0	1	0	02					19590824		001.00	sieves	pipette		04.00	11.00	0	1.15																3.7			
20995002	Brown Bear	BB236	136	0	unknown	0	1	0	02					19590825		000.99	sieves	pipette		04.00	11.00	0	.68																3.32			
20995002	Brown Bear	BB236	137	0	unknown	0	1	0	02					19590825		001.00	sieves	pipette		04.00	11.00	0	1.03																3.42			
20995002	Brown Bear	BB236	138	0	unknown	0	1	0	02					19590825		001.00	sieves	pipette		03.00	11.00	0	.58																2.36			
20995002	Brown Bear	BB236	141	0	unknown	0	1	0	02					19590825		000.99	sieves	pipette		03.00	11.00	0	.38																1.46			
20995002	Brown Bear	BB236	142	0	unknown	0	1	0	02					19590825		000.99	sieves	pipette		03.00	11.00	0	1.74																3.31			
20995002	Brown Bear	BB236	143	0	unknown	0	1	0	02					19590825		001.00	sieves	pipette		04.00	11.00	0	.08																1.45			
20995002	Brown Bear	BB236	144	100	grab, undifferentiated	0	1	0	02					19590825		120.99	sieves	pipette		05.00	07.00	0	0																1.01			
20995002	Brown Bear	BB268	111	0	unknown	0	1	0	02					19600811		000.99	sieves	pipette		02.00	10.00	0	.14																1.36			
20995002	Burton Island	BI060	004	0	unknown	0	1	0	02					1960		001.00	sieves	pipette		02.00	11.00	0	9.73																3.13			
20995002	Burton Island	BI060	005	0	unknown	0	1	0	02					1960		000.99	sieves	pipette		02.00	11.00	0	3.7																3.07			
20995002	Burton Island	BI060	006	0	unknown	0	1	0	02					1960		000.99	sieves	pipette		01.00	11.00	0	13.54																2.03			
06995003	Sea Sounder	S276WG	2	400	core, gravity undiff.	0	1	0	02	0	0	2	0	19760622	0120									0	2.46	51.8	45.74							7.72								
06995003	Sea Sounder	S276WG	22	103	grab, van veen	0	1	0	02	0	0	2	0	19760629	0629									18.3	58.84	12.15	10.71							2.32								
06255005	Discoverer	D481NS	687A3	600	core, vibrating	0	7	0	02	485		485												0	14.4	74.3	11.3															
06255005	Discoverer	D481NS	687A3	600	core, vibrating	0	8	0	02	520		520												0	2.2	73.1	24.7															
06995003	Sea Sounder	S276WG	10	103	grab, van veen	0	1	0	02	0	0	2	0	19760627	1717									52.82	35.55	9.12	2.55							.28								
06995003	Sea Sounder	S276WG	11	103	grab, van veen	0	1	0	02	0	0	2	0	19760627	2040									35.07	56.99	5.74	2.2							.72								
06255005	Discoverer	D481NS	686A2	600	core, vibrating	0	1	0	02	20		20												0	64.6	24.9	10.5															
06255005	Discoverer	D481NS	686A2	600	core, vibrating	0	2	0	02	80		80												0	60.3	33.4	6.3															
06255005	Discoverer	D481NS	686A2	600	core, vibrating	0	3	0	02	120		120												0	69.6	26.1	.3															
06255005	Discoverer	D481NS	686A2	600	core, vibrating	0	4	0	02	160		160												0	30.7	58.2	11.1															
06255005	Discoverer	D481NS	686A2	600	core, vibrating	0	5	0	02	202		202												0	49.9	47.2	2.9															
06255005	Discoverer	D481NS	686A2	600	core, vibrating	0	6	0	02	240		240												3.1	56.5	40.4																
06255005	Discoverer	D481NS	686A2	600	core, vibrating	0	7	0	02	276		276												0	9.4	70.6	20															
06255005	Discoverer	D481NS	687A3	600	core, vibrating	0	0	0	02	2		2												0	25.4	61.6	13															
06255005	Discoverer	D481NS	687A3	600	core, vibrating	0	1	0	02	70		70												0	12.1	82.3	9.6															
06255005	Discoverer	D481NS	687A3	600	core, vibrating	0	2	0	02	130		130												0	10	80.6	9.4															
06245001	Townsend Cromwell	JPO 212	99	100	grab, undifferentiated	0	1	0	02					19750531	1040	029.92	sieves	hydrophotometer	03.99	00.00	08.00	0	43.41	0	.89	55.67	43.44							7.72	7.64		2.77	.1	.82			
06255005	Discoverer	D481NS	680A3	600	core, vibrating	0	0	0	02	2		2												0	98.1	.9	1															
06245001	Townsend Cromwell	JPO 212	91	100	grab, undifferentiated	0	1	0	02					19750531	0340	015.52	sieves	hydrophotometer	03.99	03.50	08.00	0	45.59	0	.82	53.54	45.63							7.82	7.79		2.78	.07	.85			
06245001	Townsend Cromwell	JPO 212	92	100	grab, undifferentiated	0	1	0	02					19750531	0307	020.60	sieves	hydrophotometer	03.99	03.50	08.00	0	36.63	0	.99	62.35	36.67							7.44	7.03		2.59	.26	.91			
06995003	Sea Sounder	S376WG	134	103	grab, van veen	0	1	0	02	0	0	2	0	19760726	1220									20	41.33	17.33	22							3.44								
06995003	Sea Sounder	S376WG	135	103	grab, van veen	0	1	0	02	0	0	2	0	19760726	1358									0	77	15	8							2.85								
06995003	Sea Sounder	S376WG	136	103	grab, van veen	0	1	0	02	0	0	2	0	19760726	1504									0	73	17.33	10							3.12								
06995003	Sea Sounder	S376WG	137	103	grab, van veen	0	1	0	02	0	0	2	0	19760726	1632									10	72	13	5							2.16								
06995003	Sea Sounder	S376WG	138	103	grab, van veen	0	1	0	02	0	0	2	0	19760726	1752									24	70	3	3							1.05								
06995003	Sea Sounder	S376WG	141	103	grab, van veen	0	1	0	02	0	0	2	0	19760726	2339									56	26	11	7							.63								
06995003	Sea Sounder	S376WG	1	103	grab, van veen	0	1	0	02	0	0	2	0	19760620	1818									0	98	1	1							1.63								
06995003	Sea Sounder	S376WG	113	103	grab, van veen	0	1	0	02	0	0	2	0	19760723	1307									25	70	3	2							.93								
06995003	Sea Sounder	S376WG	115	103	grab, van veen	0	1	0	02	0	0	2	0	19760723	1715									0	92	5	3							1.98								
06995003	Sea Sounder	S276WG	46	103	grab, van veen	0	1	0	02	0	0	2	0	19760703	1940									9.24	89.03	1.34	.39							1.27								
06995003	Sea Sounder	S276WG	48	103	grab, van veen	0	1	0	02	0	0	2	0	19760705	0412									5.58	37.2	40.51	16.71							4.55								
06995003	Sea Sounder	S276WG	49	103	grab, van veen	0	1	0	02	0	0	2	0	19760705	0540									76.9	22.27	.67	.16							1.15								
06995003	Sea Sounder	S276WG	5	103	grab, van veen	0	1	0	02	0	0	2	0	19760622	1630									38.28	29.83	6.8	1.87							1.87								
06995003	Sea Sounder	S276WG	6	103	grab, van veen	0	1	0	02	0	0	2	0	19760623	2146									2.31	62.29	29.06	6.34							3.27								
06995003	Sea Sounder	S276WG	7	103	grab, van veen	0	1	0	02	0	0	2	0	19760623	2243									5.13	51.87	31.87	11.13							3.7								
06995003	Sea Sounder	S276WG	8	103	grab, van veen	0	1	0	02	0	0	2	0	19760624	0018									30.15	19.95	40.45	9.45							3.07								
06995003	Sea Sounder	S276WG	9	103	grab, van veen	0	1	0	02	0	0	2	0	19760627	1615									5.77	68.12	18.82	7.29							2.76								
06995003	Sea Sounder	S276WG	39	103	grab, van veen	0	1	0	02	0	0	2	0	19760701	1418									35.06	55.63	7.03	2.28							.78								
06995003	Sea Sounder	S276WG	41	103	grab, van veen	0	1	0	02	0	0	2	0	19760701	1852									0	98.7	1.02	.28							1.57								
06995003	Sea Sounder	S276WG	42	103	grab, van veen	0	1	0	02	0	0	2	0	19760701	1937									0	92.92	5.78	1.3							1.87								
06995003	Sea Sounder	S276WG	43	103	grab, van veen	0	1	0	02	0	0	2	0	19760701	2108									1.72	29.57	48.76	19.95							5.33								
06995003	Sea Sounder	S276WG	44	103	grab, van veen	0	1	0	02	0	0	2	0	19760703	0800									10.9	87.71	1.11	.28							1.19								
06995003	Sea Sounder	S276WG	45	103	grab, van veen	0	1	0	02	0	0	2	0	19760703	1220									6.97	91.79	.99	.25							1.32								
06995003	Sea Sounder	S276WG	25	103	grab, van veen	0	1	0	02	0	0	2	0	19760629	0938									6.47	84.12	4.89	4.53							1.88								
06995003	Sea Sounder	S276WG	26	103	grab, van veen	0	1	0	02	0	0	2	0	19760629	1032									1.26	94.01	3.27	1.46							1.73								
06995003	Sea Sounder	S276WG	27	103	grab, van veen	0	1	0	02	0	0	2	0	19760629	2304									6.6	93.4	0	0							1.27								
06995003	Sea Sounder	S276WG	28	103	grab, van veen	0	1	0	02	0	0	2	0	19760630	0338									16.97	82.05	.84	.14							.96								
06995003	Sea Sounder	S276WG	29	103	grab, van veen	0	1	0	02	0	0	2	0	19760630	0448									.09	99.72	.19	0							1.51								
06995003	Sea Sounder	S276WG	3	103	grab, van veen	0	1	0	02	0	0	2	0	19760622	1557									40.74	41.07	13.55	4.64							1.08								
06995003	Sea Sounder	S276WG	30	103	grab, van veen	0	1	0	02	0	0	2	0	19760630	0546									6.42	92.91	.56	.11							1.31								
06995003	Sea Sounder	S276WG	33	103	grab, van veen	0	1	0	02	0	0	2	0	19760630	0837									11.66	87.82	.32	.2							1.12								
06995003	Sea Sounder	S276WG	34	103	grab, van veen	0	1	0	02	0	0	2	0	19760701	0842									0	98.46	1.04	.5							1.59								
06995003	Sea Sounder	S276WG	35	103	grab, van veen	0	1	0	02	0	0	2	0	19760701	1038									31.13	63.46	3.76	1.65							.72								
06995003	Sea Sounder	S276WG	36	103	grab, van veen	0	1	0	02	0	0	2	0	19760701	1129									67.1	31.34	.95	.61							.75								
06995003	Sea Sounder	S276WG	37	103	grab, van veen	0	1	0	02	0	0	2	0	19760701	1210									36.69	62.15	.91	.25							.28								
06995003	Sea Sounder	S276WG	23	103	grab, van veen	0	1	0	02	0	0	2	0	19760629	0735									3.64	88.92	3.72	3.72							1.66								
06995003	Sea Sounder	S276WG	24	103	grab, van veen	0	1	0	02	0	0	2	0	19760629	0820									.12	90.1	5.34	4.45							2.11								
06995003	Sea Sounder	S276WG	12	103	grab, van veen	0	1	0	02	0	0	2	0	19760627	2054									7.35	76.73	11.66	4.26							2.13								
06995003	Sea Sounder	S276WG	13	103	grab, van veen	0	1	0	02	0	0	2	0	19760628	0951									.23	95.69	3.25	.83							1.71								
06995003	Sea Sounder	S276WG	14	103	grab, van veen	0	1	0	02	0	0	2	0	19760628	1054									4.77		90.22	3.38	1.62						1.62								
06995003	Sea Sounder	S276WG	15	103	grab, van veen	0	1	0	02	0	0	2	0	19760628	1201									20.76	66.21	9.24	3.79							1.51								
06995003	Sea Sounder	S276WG	16	103	grab, van veen	0	1	0	02	0	0	2	0	19760628	1324									9.83	74.74	11.15	4.27							2.02								
06995003	Sea Sounder	S276WG	17	103	grab, van veen	0	1	0	02	0	0	2	0	19760628	1423									.53	94.07	4.49	.91							1.76								
20995002	Multiple	ANC69	130	101	grab, orange peel	0	1	0	02					19620823		013.50	sieves	pipette		03.00	11.00	0	3.7																2.87			
20995002	Multiple	ANC69	138	101	grab, orange peel	0	1	0	02					19620827		006.02	sieves	pipette		01.00	11.00	0	6.64																2.64			
20995002	Multiple	ANC69	140	101	grab, orange peel	0	1	0	02					19620828		011.67	sieves	pipette		01.00	11.00	0	4.28																2.46			
20995002	Multiple	ANC69	146	100	grab, undifferentiated	0	1	0	02					19620908		018.08	sieves	pipette		02.00	09.00	0	.28																.84			
20995002	Multiple	ANC69	148	101	grab, orange peel	0	1	0	02					19620908		014.17	sieves	pipette		00.50	11.00	0	1.06																1.77			
20995002	Multiple	ANC69	150	101	grab, orange peel	0	1	0	02					19620908		010.93	sieves	pipette		03.00	11.00	0	1.37																2.25			
20995002	Multiple	ANC69	157	101	grab, orange peel	0	1	0	02					19620909		012.62	sieves	pipette		01.50	11.00	0	5.94																2.52			
20995002	Multiple	ANC69	158	101	grab, orange peel	0	1	0	02					19620909		009.88	sieves	pipette		02.00	11.00	0	5.06																2.52			
20995002	Multiple	ANC69	058	101	grab, orange peel	0	1	0	02					19620801		037.83	sieves	pipette		05.50	11.00	0	.13																3			
20995002	Multiple	ANC69	059	101	grab, orange peel	0	1	0	02	0	0			19620804		012.28	sieves	pipette		01.00	11.00	0	5.7																2.34			
20995002	Multiple	ANC69	060	101	grab, orange peel	0	1	0	02					19620804		008.71	sieves	pipette		01.00	11.00	0	3.67																2.35			
20995002	Multiple	ANC69	061	101	grab, orange peel	0	1	0	02	0	0			19620804		011.34	sieves	pipette		02.00	11.00	0	5.19																2.46			
20995002	Multiple	ANC69	062	101	grab, orange peel	0	1	0	02	0	0			19620804		007.22	sieves	pipette		01.50	11.00	0	3.93																2.41			
20995002	Multiple	ANC69	063	101	grab, orange peel	0	1	0	02					19620804		006.76	sieves	pipette		02.00	11.00	0	4.8																2.92			
20995002	Multiple	ANC69	065	101	grab, orange peel	0	1	0	02					19620804		009.79	sieves	pipette		04.00	11.00	0	4.13																3.18			
