"","lat","lon","wave_npv"
"7667",48.125,294.375,-397378.875
"4470",42.125,294.625,-152692.212284483
"4600",42.375,294.625,-88590.328125
"4743",42.625,294.625,-85816.9449152542
"4901",42.875,294.625,-47682.92578125
"5063",43.125,294.625,-47682.92578125
"5226",43.375,294.625,-71688.4668666295
"6141",44.875,294.625,-279290.25
"6260",45.125,294.625,-279290.25
"6375",45.375,294.625,-279290.25
"7542",47.875,294.625,-397378.875
"4603",42.375,294.875,-77538.9212015086
"4746",42.625,294.875,-75286.8724407328
"4904",42.875,294.875,-34148.4245476974
"5066",43.125,294.875,-36428.5454358553
"5228",43.375,294.875,-76718.8046875
"6261",45.125,294.875,-207203.278693182
"6376",45.375,294.875,-208490.546037946
"7543",47.875,294.875,-397378.875
"7669",48.125,294.875,-397378.875
"4606",42.375,295.125,-76936.1171875
"4749",42.625,295.125,-73826.1450892857
"4907",42.875,295.125,-33396.5078125
"5068",43.125,295.125,-36436.6689967105
"5229",43.375,295.125,-76718.8046875
"5394",43.625,295.125,-76718.8046875
"6262",45.125,295.125,-204483.015625
"6377",45.375,295.125,-204483.015625
"7195",47.125,295.125,-397378.875
"7544",47.875,295.125,-397378.875
"7670",48.125,295.125,-397378.875
"4609",42.375,295.375,-93643.2265625
"4752",42.625,295.375,-89198.7925052966
"4910",42.875,295.375,-47423.7316337719
"5069",43.125,295.375,-47140.5552357456
"5230",43.375,295.375,-49042.4920528017
"5395",43.625,295.375,-53854.0553850446
"6964",46.625,295.375,-239550.980034722
"7080",46.875,295.375,-400151.319196429
"7196",47.125,295.375,-397378.875
"7310",47.375,295.375,-397378.875
"7426",47.625,295.375,-397378.875
"7545",47.875,295.375,-397378.875
"7671",48.125,295.375,-397378.875
"7792",48.375,295.375,-397378.875
"4753",42.625,295.625,-91056.4857219828
"4911",42.875,295.625,-47933.8125
"5070",43.125,295.625,-47906.161637931
"5231",43.375,295.625,-47532.875
"5396",43.625,295.625,-52207.0559210526
"5562",43.875,295.625,-114139.953125
"6965",46.625,295.625,-339745.1640625
"7081",46.875,295.625,-431880.402777778
"7197",47.125,295.625,-397378.875
"7311",47.375,295.625,-397378.875
"7427",47.625,295.625,-397378.875
"7546",47.875,295.625,-397378.875
"7672",48.125,295.625,-397378.875
"7793",48.375,295.625,-397378.875
"8009",48.875,295.625,-434241.25
"8118",49.125,295.625,-434241.25
"4754",42.625,295.875,-118900.434210526
"4912",42.875,295.875,-69260.2106681034
"5071",43.125,295.875,-68412.1650219298
"5232",43.375,295.875,-52719.0953947368
"5397",43.625,295.875,-56085.8254310345
"5563",43.875,295.875,-102416.37234933
"5723",44.125,295.875,-109478.333917026
"7082",46.875,295.875,-469257.05787037
"7198",47.125,295.875,-400102.679824561
"7312",47.375,295.875,-397378.875
"7428",47.625,295.875,-397378.875
"7547",47.875,295.875,-397378.875
"7673",48.125,295.875,-397378.875
"7794",48.375,295.875,-397378.875
"7902",48.625,295.875,-402070.45
"8010",48.875,295.875,-434241.25
"8119",49.125,295.875,-434241.25
"4755",42.625,296.125,-119997.083512931
"4913",42.875,296.125,-70423.46875
"5072",43.125,296.125,-69222.3480603448
"5233",43.375,296.125,-53007.21875
"5398",43.625,296.125,-56489.0440848214
"5564",43.875,296.125,-101752.7734375
"5724",44.125,296.125,-109090.647879464
"6967",46.625,296.125,-475007.3125
"7083",46.875,296.125,-475007.3125
"7199",47.125,296.125,-429602
"7313",47.375,296.125,-397378.875
"7429",47.625,296.125,-397378.875
"7548",47.875,296.125,-397378.875
"7674",48.125,296.125,-397378.875
"7795",48.375,296.125,-397378.875
"7903",48.625,296.125,-400856.45754717
"8011",48.875,296.125,-434241.25
"8120",49.125,296.125,-434241.25
"4756",42.625,296.375,-141929.3828125
"4914",42.875,296.375,-88796.1774364407
"5073",43.125,296.375,-88349.4775219298
"5234",43.375,296.375,-80184.790625
"5399",43.625,296.375,-79636.127424569
"5565",43.875,296.375,-80705.6369243421
"5725",44.125,296.375,-82530.9905427632
"5878",44.375,296.375,-110847.75
"6618",45.875,296.375,-125434.250578704
"6737",46.125,296.375,-211817.555397727
"6968",46.625,296.375,-475007.3125
"7084",46.875,296.375,-475007.3125
"7200",47.125,296.375,-466538.755681818
"7314",47.375,296.375,-398765.097098214
"7430",47.625,296.375,-397378.875
"7549",47.875,296.375,-397378.875
"7675",48.125,296.375,-397378.875
"7796",48.375,296.375,-397378.875
"7904",48.625,296.375,-400792.05787037
"8012",48.875,296.375,-434241.25
"8121",49.125,296.375,-434241.25
"4915",42.875,296.625,-89780.4296875
"5074",43.125,296.625,-89179.0212445175
"5235",43.375,296.625,-81210.359375
"5400",43.625,296.625,-81092.8851425439
"5566",43.875,296.625,-79536.3515625
"5726",44.125,296.625,-81818.0435855263
"5879",44.375,296.625,-105547.640625
"6619",45.875,296.625,-241120.026785714
"6738",46.125,296.625,-251548.671875
"6969",46.625,296.625,-475007.3125
"7085",46.875,296.625,-475007.3125
"7201",47.125,296.625,-475007.3125
"7315",47.375,296.625,-426130.148148148
"7431",47.625,296.625,-397378.875
"7550",47.875,296.625,-397378.875
"7676",48.125,296.625,-397378.875
"7797",48.375,296.625,-397378.875
"7905",48.625,296.625,-400160.941037736
"8013",48.875,296.625,-434241.25
"4916",42.875,296.875,-118112.824084052
"5075",43.125,296.875,-115797.140086207
"5236",43.375,296.875,-92473.7653508772
"5401",43.625,296.875,-90931.1529017857
"5567",43.875,296.875,-71817.9634046053
"5727",44.125,296.875,-74799.9716282895
"5880",44.375,296.875,-113585.09765625
"6620",45.875,296.875,-251548.671875
"6739",46.125,296.875,-251548.671875
"6854",46.375,296.875,-373435.203125
"6970",46.625,296.875,-475007.3125
"7086",46.875,296.875,-475007.3125
"7202",47.125,296.875,-475007.3125
"7316",47.375,296.875,-461825.125
"7432",47.625,296.875,-398816.438657407
"7551",47.875,296.875,-397378.875
"7677",48.125,296.875,-397378.875
"7798",48.375,296.875,-397378.875
"7906",48.625,296.875,-400109.421296296
"8014",48.875,296.875,-434241.25
"4917",42.875,297.125,-119124.6953125
"5076",43.125,297.125,-116862.509832974
"5237",43.375,297.125,-92883.34375
"5402",43.625,297.125,-91374.9802631579
"5568",43.875,297.125,-71389.1640625
"5728",44.125,297.125,-74479.6089488636
"5881",44.375,297.125,-113882.78125
"6023",44.625,297.125,-113882.78125
"6621",45.875,297.125,-251548.671875
"6855",46.375,297.125,-393749.625
"6971",46.625,297.125,-475007.3125
"7087",46.875,297.125,-475007.3125
"7203",47.125,297.125,-475007.3125
"7317",47.375,297.125,-475007.3125
"7433",47.625,297.125,-420813.875
"7552",47.875,297.125,-397378.875
"7678",48.125,297.125,-397378.875
"7799",48.375,297.125,-397378.875
"7907",48.625,297.125,-400792.05787037
"14516",60.125,297.125,-346857.6875
"4918",42.875,297.375,-138635.617584746
"5077",43.125,297.375,-135945.914601293
"5238",43.375,297.375,-102208.659737723
"5403",43.625,297.375,-100856.837823276
"5569",43.875,297.375,-86030.8096217105
"5729",44.125,297.375,-89073.5964006696
"5882",44.375,297.375,-142860.333333333
"6024",44.625,297.375,-142841.516741071
"6622",45.875,297.375,-251548.671875
"6856",46.375,297.375,-418126.93125
"6972",46.625,297.375,-475007.3125
"7088",46.875,297.375,-475007.3125
"7204",47.125,297.375,-475007.3125
"7318",47.375,297.375,-475007.3125
"7434",47.625,297.375,-456318.984953704
"7553",47.875,297.375,-397378.875
"7679",48.125,297.375,-397378.875
"7800",48.375,297.375,-397378.875
"4919",42.875,297.625,-140054.59375
"5078",43.125,297.625,-137435.780701754
"5239",43.375,297.625,-102736.5078125
"5404",43.625,297.625,-101621.260553728
"5570",43.875,297.625,-86844.234375
"5730",44.125,297.625,-91764.0471443966
"5883",44.375,297.625,-143914.0625
"6025",44.625,297.625,-143914.0625
"6503",45.625,297.625,-251548.671875
"6623",45.875,297.625,-251548.671875
"6742",46.125,297.625,-251548.671875
"6857",46.375,297.625,-434378.46875
"6973",46.625,297.625,-475007.3125
"7089",46.875,297.625,-475007.3125
"7205",47.125,297.625,-475007.3125
"7319",47.375,297.625,-475007.3125
"7435",47.625,297.625,-475007.3125
"7554",47.875,297.625,-415727.414772727
"7680",48.125,297.625,-397378.875
"7801",48.375,297.625,-397378.875
"13625",58.875,297.625,-346857.6875
"14012",59.375,297.625,-346857.6875
"14190",59.625,297.625,-346857.6875
"4920",42.875,297.875,-153872.884428879
"5079",43.125,297.875,-151454.6328125
"5240",43.375,297.875,-124383.289610746
"5405",43.625,297.875,-123544.432702851
"5571",43.875,297.875,-117703.078947368
"5731",44.125,297.875,-120656.845424107
"5884",44.375,297.875,-159587.725328947
"6026",44.625,297.875,-166374.054129464
"6624",45.875,297.875,-251548.671875
"6743",46.125,297.875,-251548.671875
"6858",46.375,297.875,-454692.890625
"6974",46.625,297.875,-475007.3125
"7090",46.875,297.875,-475007.3125
"7206",47.125,297.875,-475007.3125
"7320",47.375,297.875,-475007.3125
"7436",47.625,297.875,-475007.3125
"7555",47.875,297.875,-457694.162615741
"7681",48.125,297.875,-436408.165340909
"7802",48.375,297.875,-436352.587853774
"13425",58.625,297.875,-285199.893617021
"13626",58.875,297.875,-346857.6875
"13821",59.125,297.875,-346857.6875
"14191",59.625,297.875,-346857.6875
"4921",42.875,298.125,-154626.609375
"5080",43.125,298.125,-152087.284886853
"5241",43.375,298.125,-125170.4453125
"5406",43.625,298.125,-124830.522460938
"5572",43.875,298.125,-118825.21875
"5732",44.125,298.125,-122477.259594298
"5885",44.375,298.125,-160458.484375
"6027",44.625,298.125,-166964.926339286
"6155",44.875,298.125,-251548.671875
"6505",45.625,298.125,-251548.671875
"6625",45.875,298.125,-251548.671875
"6744",46.125,298.125,-227306.74375
"6859",46.375,298.125,-445889.437779018
"6975",46.625,298.125,-475007.3125
"7091",46.875,298.125,-475007.3125
"7207",47.125,298.125,-475007.3125
"7437",47.625,298.125,-475007.3125
"7556",47.875,298.125,-465569.048863636
"7682",48.125,298.125,-437880.96875
"7803",48.375,298.125,-437880.96875
"13222",58.375,298.125,-268535.625
"13426",58.625,298.125,-283533.466755319
"13627",58.875,298.125,-346857.6875
"13822",59.125,298.125,-346857.6875
"14014",59.375,298.125,-346857.6875
"14362",59.875,298.125,-346857.6875
"4922",42.875,298.375,-189341.581088362
"5081",43.125,298.375,-187680.833512931
"5242",43.375,298.375,-156243.314592634
"5407",43.625,298.375,-156274.021054025
"5573",43.875,298.375,-155934.760044643
"5733",44.125,298.375,-154119.704971591
"5886",44.375,298.375,-125753.326069079
"6028",44.625,298.375,-131613.184484649
"6156",44.875,298.375,-183989.323102679
"6506",45.625,298.375,-185308.663920455
"6626",45.875,298.375,-191718.128627232
"6745",46.125,298.375,-193578.84375
"6860",46.375,298.375,-363306.815011161
"6976",46.625,298.375,-475007.3125
"7092",46.875,298.375,-475007.3125
"7208",47.125,298.375,-475007.3125
"7322",47.375,298.375,-475007.3125
"7438",47.625,298.375,-475007.3125
"7557",47.875,298.375,-422007.686320755
"7683",48.125,298.375,-401171.398863636
"7804",48.375,298.375,-423566.524305556
"13223",58.375,298.375,-268535.625
"13628",58.875,298.375,-346857.6875
"13823",59.125,298.375,-346857.6875
"14015",59.375,298.375,-346857.6875
"14193",59.625,298.375,-346857.6875
"14363",59.875,298.375,-346857.6875
"5082",43.125,298.625,-188902.986842105
"5243",43.375,298.625,-158002.15625
"5408",43.625,298.625,-157940.284040179
"5574",43.875,298.625,-157309.1875
"5734",44.125,298.625,-155045.886314655
"5887",44.375,298.625,-124491.3203125
"6029",44.625,298.625,-129490.952302632
"6157",44.875,298.625,-181487.125
"6746",46.125,298.625,-194311.594328704
"6861",46.375,298.625,-221798.302272727
"6977",46.625,298.625,-436245.208333333
"7093",46.875,298.625,-475007.3125
"7209",47.125,298.625,-475007.3125
"7323",47.375,298.625,-475007.3125
"7439",47.625,298.625,-475007.3125
"7558",47.875,298.625,-354544.224537037
"7684",48.125,298.625,-355566.166666667
"13019",58.125,298.625,-268535.625
"13428",58.625,298.625,-278751.546195652
"13824",59.125,298.625,-346857.6875
"14194",59.625,298.625,-346857.6875
"5083",43.125,298.875,-239355.888469828
"5244",43.375,298.875,-194756.32112069
"5409",43.625,298.875,-193628.932198661
"5575",43.875,298.875,-176706.632675439
"5735",44.125,298.875,-172253.476004464
"5888",44.375,298.875,-130725.220120614
"6030",44.625,298.875,-133898.660435268
"6158",44.875,298.875,-172551.758091518
"6277",45.125,298.875,-172876.680524554
"6862",46.375,298.875,-213363.109375
"6978",46.625,298.875,-265248.936662946
"7094",46.875,298.875,-457664.78587963
"7210",47.125,298.875,-475007.3125
"7324",47.375,298.875,-475007.3125
"7440",47.625,298.875,-430126.989955357
"7559",47.875,298.875,-327166.25
"7685",48.125,298.875,-331443.446933962
"12827",57.875,298.875,-268535.625
"13020",58.125,298.875,-268535.625
"13225",58.375,298.875,-268535.625
"13630",58.875,298.875,-346857.6875
"13825",59.125,298.875,-346857.6875
"14017",59.375,298.875,-346857.6875
"14195",59.625,298.875,-346857.6875
"5084",43.125,299.125,-241224.295797414
"5245",43.375,299.125,-196761.09375
"5410",43.625,299.125,-195401.915948276
"5576",43.875,299.125,-177053.015625
"5736",44.125,299.125,-173890.442349138
"5889",44.375,299.125,-131195.703125
"6031",44.625,299.125,-134138.102678571
"6159",44.875,299.125,-172389.296875
"6278",45.125,299.125,-172389.296875
"7095",46.875,299.125,-251723.532986111
"7211",47.125,299.125,-279199.332954545
"7325",47.375,299.125,-275717.986438679
"7441",47.625,299.125,-290819.409787736
"7560",47.875,299.125,-327166.25
"7686",48.125,299.125,-330338.170454545
"12455",57.375,299.125,-181068.25
"12640",57.625,299.125,-238759.497340426
"13021",58.125,299.125,-268535.625
"13226",58.375,299.125,-268535.625
"13826",59.125,299.125,-346857.6875
"14018",59.375,299.125,-346857.6875
"14196",59.625,299.125,-346857.6875
"5246",43.375,299.375,-222414.042329545
"5411",43.625,299.375,-220054.084263393
"5577",43.875,299.375,-170375.988486842
"5737",44.125,299.375,-167906.788504464
"5890",44.375,299.375,-146681.246306818
"6032",44.625,299.375,-148531.101841518
"6160",44.875,299.375,-186405.657087054
"6279",45.125,299.375,-186766.628289474
"6394",45.375,299.375,-193578.84375
"7212",47.125,299.375,-262398.743344907
"7327",47.375,299.375,-267902.71875
"7442",47.625,299.375,-266806.584821429
"7561",47.875,299.375,-256626.447727273
"12123",56.875,299.375,-162610.53125
"12288",57.125,299.375,-165302.281901042
"12456",57.375,299.375,-181068.25
"12641",57.625,299.375,-223909.413265306
"13022",58.125,299.375,-268535.625
"13431",58.625,299.375,-277238.076388889
"13632",58.875,299.375,-346857.6875
"13827",59.125,299.375,-346857.6875
"14019",59.375,299.375,-346857.6875
"14197",59.625,299.375,-346857.6875
"5247",43.375,299.625,-223382.078125
"5412",43.625,299.625,-219645.313870614
"5578",43.875,299.625,-170133.1875
"5738",44.125,299.625,-168101.154879386
"5891",44.375,299.625,-146968.015625
"6033",44.625,299.625,-149803.193080357
"6161",44.875,299.625,-186660.5
"6280",45.125,299.625,-187154.667410714
"6395",45.375,299.625,-193578.84375
"6865",46.375,299.625,-213363.109375
"6981",46.625,299.625,-215820.260602679
"7098",46.875,299.625,-240883.203125
"7213",47.125,299.625,-249389.34693287
"7328",47.375,299.625,-267902.71875
"7444",47.625,299.625,-266532.551339286
"11965",56.625,299.625,-162610.53125
"12124",56.875,299.625,-162610.53125
"12289",57.125,299.625,-164917.74609375
"12457",57.375,299.625,-181068.25
"12642",57.625,299.625,-210224.041666667
"12830",57.875,299.625,-268535.625
"13023",58.125,299.625,-268535.625
"13633",58.875,299.625,-346857.6875
"13828",59.125,299.625,-346857.6875
"14020",59.375,299.625,-346857.6875
"14198",59.625,299.625,-346857.6875
"5248",43.375,299.875,-230422.851831897
"5413",43.625,299.875,-228990.33689693
"5579",43.875,299.875,-206224.083147321
"5739",44.125,299.875,-203980.471491228
"5892",44.375,299.875,-190731.228178879
"6034",44.625,299.875,-188161.481534091
"6162",44.875,299.875,-160541.962611607
"6281",45.125,299.875,-158808.981863839
"6396",45.375,299.875,-138338.795738636
"6512",45.625,299.875,-140277.043037281
"6632",45.875,299.875,-130455.3359375
"6866",46.375,299.875,-213363.109375
"6982",46.625,299.875,-215328.830357143
"7099",46.875,299.875,-240883.203125
"7215",47.125,299.875,-236617.890909091
"7330",47.375,299.875,-164598.847159091
"11326",55.625,299.875,-191634.71875
"11805",56.375,299.875,-162610.53125
"12125",56.875,299.875,-162610.53125
"12458",57.375,299.875,-181068.25
"12643",57.625,299.875,-195956.313829787
"12831",57.875,299.875,-268535.625
"13024",58.125,299.875,-268535.625
"13229",58.375,299.875,-268535.625
"13433",58.625,299.875,-275201.332446809
"13634",58.875,299.875,-346857.6875
"13829",59.125,299.875,-346857.6875
"14021",59.375,299.875,-346857.6875
"5249",43.375,300.125,-230944.390625
"5414",43.625,300.125,-228833.503837719
"5580",43.875,300.125,-206880.28125
"5740",44.125,300.125,-205914.529057018
"5893",44.375,300.125,-193118.3125
"6035",44.625,300.125,-190764.368421053
"6163",44.875,300.125,-159574.609375
"6282",45.125,300.125,-157492.435825893
"6397",45.375,300.125,-136254.265625
"6513",45.625,300.125,-136254.265625
"6633",45.875,300.125,-113676.365767045
"6752",46.125,300.125,-144183.644670759
"6867",46.375,300.125,-213363.109375
"6983",46.625,300.125,-214892.003472222
"7100",46.875,300.125,-240883.203125
"7217",47.125,300.125,-233774.349431818
"11646",56.125,300.125,-170310.825892857
"11806",56.375,300.125,-162610.53125
"11967",56.625,300.125,-162610.53125
"12126",56.875,300.125,-162610.53125
"12291",57.125,300.125,-164533.210286458
"12459",57.375,300.125,-181068.25
"12644",57.625,300.125,-186090.859375
"12832",57.875,300.125,-265469.193359375
"13025",58.125,300.125,-268535.625
"13230",58.375,300.125,-268535.625
"13434",58.625,300.125,-276694.173177083
"13830",59.125,300.125,-346857.6875
"14022",59.375,300.125,-346857.6875
"5415",43.625,300.375,-274008.222587719
"5581",43.875,300.375,-235272.448190789
"5741",44.125,300.375,-231669.107979911
"5894",44.375,300.375,-179683.431743421
"6036",44.625,300.375,-176562.008223684
"6164",44.875,300.375,-127611.747209821
"6283",45.125,300.375,-124357.004464286
"6398",45.375,300.375,-83829.0065569196
"6514",45.625,300.375,-85321.7717633929
"6634",45.875,300.375,-108659.0546875
"6753",46.125,300.375,-110761.059801136
"6868",46.375,300.375,-140318.042613636
"6984",46.625,300.375,-141930.414204545
"7101",46.875,300.375,-164158.178125
"11486",55.875,300.375,-191634.71875
"11647",56.125,300.375,-179444.56
"11807",56.375,300.375,-162610.53125
"11968",56.625,300.375,-162610.53125
"12127",56.875,300.375,-162610.53125
"12292",57.125,300.375,-164533.210286458
"12460",57.375,300.375,-181068.25
"12645",57.625,300.375,-184987.073341837
"12833",57.875,300.375,-252536.851222826
"13026",58.125,300.375,-268535.625
"13231",58.375,300.375,-268535.625
"13435",58.625,300.375,-273534.905585106
"5416",43.625,300.625,-277391.208333333
"5582",43.875,300.625,-236304.890625
"5742",44.125,300.625,-231295.241502193
"5895",44.375,300.625,-179194.890625
"6037",44.625,300.625,-175357.294034091
"6165",44.875,300.625,-126427.9375
"6284",45.125,300.625,-123942.497585227
"6399",45.375,300.625,-80861.5390625
"6515",45.625,300.625,-82847.0758928571
"6635",45.875,300.625,-108659.0546875
"6754",46.125,300.625,-110235.558522727
"6869",46.375,300.625,-137561.625
"6985",46.625,300.625,-139173.996590909
"11329",55.625,300.625,-205661.035714286
"11487",55.875,300.625,-191634.71875
"11648",56.125,300.625,-188547.039228723
"11808",56.375,300.625,-162610.53125
"11969",56.625,300.625,-162610.53125
"12128",56.875,300.625,-162610.53125
"12293",57.125,300.625,-164493.971938776
"12461",57.375,300.625,-181068.25
"12646",57.625,300.625,-184336.715425532
"12834",57.875,300.625,-236494.543367347
"5417",43.625,300.875,-274032.916392544
"5583",43.875,300.875,-222442.907072368
"5743",44.125,300.875,-219208.818359375
"5896",44.375,300.875,-161683.225328947
"6038",44.625,300.875,-158469.063596491
"6166",44.875,300.875,-115644.036551339
"6285",45.125,300.875,-113502.35546875
"6400",45.375,300.875,-90879.7586647727
"6516",45.625,300.875,-91695.0529829545
"6636",45.875,300.875,-102693.227130682
"6755",46.125,300.875,-106164.537946429
"6870",46.375,300.875,-152996.986647727
"6986",46.625,300.875,-151214.463686343
"11330",55.625,300.875,-225999.1953125
"11488",55.875,300.875,-191634.71875
"11649",56.125,300.875,-191634.71875
"11809",56.375,300.875,-169126.165178571
"11970",56.625,300.875,-162610.53125
"12129",56.875,300.875,-162610.53125
"12294",57.125,300.875,-164148.674479167
"12462",57.375,300.875,-181068.25
"12647",57.625,300.875,-184268.622395833
"5584",43.875,301.125,-221672.796875
"5744",44.125,301.125,-216354.695175439
"5897",44.375,301.125,-161046.4375
"6039",44.625,301.125,-157715.397159091
"6167",44.875,301.125,-115244.6328125
"6286",45.125,301.125,-113561.346628289
"6401",45.375,301.125,-91257.8046875
"6517",45.625,301.125,-92258.7240513393
"6637",45.875,301.125,-102468.1015625
"6756",46.125,301.125,-106185.290767045
"6871",46.375,301.125,-153579.453125
"11175",55.375,301.125,-260363.671875
"11331",55.625,301.125,-249142.618303571
"11489",55.875,301.125,-191634.71875
"11650",56.125,301.125,-191634.71875
"11810",56.375,301.125,-178331.966145833
"11971",56.625,301.125,-162610.53125
"12130",56.875,301.125,-162610.53125
"12295",57.125,301.125,-163764.138671875
"12463",57.375,301.125,-181068.25
"5585",43.875,301.375,-218491.030691964
"5745",44.125,301.375,-214576.219308036
"5898",44.375,301.375,-163433.228618421
"6040",44.625,301.375,-160385.200932018
"6168",44.875,301.375,-119277.535773026
"6287",45.125,301.375,-117741.265066964
"6402",45.375,301.375,-96678.7257254464
"6518",45.625,301.375,-97166.0368303571
"6638",45.875,301.375,-102379.396122685
"6757",46.125,301.375,-104716.451311384
"11176",55.375,301.375,-260363.671875
"11332",55.625,301.375,-260363.671875
"11490",55.875,301.375,-202855.772321429
"11651",56.125,301.375,-191634.71875
"11811",56.375,301.375,-186896.075892857
"11972",56.625,301.375,-162610.53125
"12131",56.875,301.375,-162610.53125
"12296",57.125,301.375,-164148.674479167
"5586",43.875,301.625,-218373.1875
"5746",44.125,301.625,-214527.057017544
"5899",44.375,301.625,-163565.828125
"6041",44.625,301.625,-160361.155965909
"6169",44.875,301.625,-119501.5859375
"6288",45.125,301.625,-118273.439630682
"6403",45.375,301.625,-96985.5703125
"6519",45.625,301.625,-97370.5998883929
"6639",45.875,301.625,-102375.984375
"6758",46.125,301.625,-104314.975694444
"11177",55.375,301.625,-260363.671875
"11333",55.625,301.625,-260363.671875
"11652",56.125,301.625,-191634.71875
"11812",56.375,301.625,-191634.71875
"11973",56.625,301.625,-167447.895833333
"12132",56.875,301.625,-162610.53125
"5747",44.125,301.875,-245354.432112069
"5900",44.375,301.875,-177019.539747807
"6042",44.625,301.875,-174380.739488636
"6170",44.875,301.875,-140699.057839912
"6289",45.125,301.875,-138365.609793527
"6404",45.375,301.875,-119258.723090278
"6520",45.625,301.875,-120136.662357955
"6640",45.875,301.875,-132994.556919643
"11033",55.125,301.875,-260363.671875
"11178",55.375,301.875,-260363.671875
"11334",55.625,301.875,-260363.671875
"11492",55.875,301.875,-246337.354910714
"11653",56.125,301.875,-191634.71875
"11813",56.375,301.875,-191634.71875
"11974",56.625,301.875,-175641.799107143
"12133",56.875,301.875,-162610.53125
"5748",44.125,302.125,-246470.444034091
"5901",44.375,302.125,-177508.765625
"6043",44.625,302.125,-174291.007533482
"6171",44.875,302.125,-141469.875
"6290",45.125,302.125,-139944.554129464
"6405",45.375,302.125,-120115.3828125
"6521",45.625,302.125,-121116.325334821
"6641",45.875,302.125,-134128.578125
"11034",55.125,302.125,-260363.671875
"11179",55.375,302.125,-260363.671875
"11335",55.625,302.125,-260363.671875
"11493",55.875,302.125,-260363.671875
"11654",56.125,302.125,-201453.140625
"11814",56.375,302.125,-191634.71875
"5902",44.375,302.375,-200319.200334821
"6044",44.625,302.375,-197758.520743534
"6172",44.875,302.375,-168505.370738636
"6291",45.125,302.375,-167561.340186404
"6406",45.375,302.375,-156306.966657366
"6522",45.625,302.375,-158639.184517045
"11035",55.125,302.375,-267226.657844388
"11180",55.375,302.375,-260363.671875
"11494",55.875,302.375,-260363.671875
"11655",56.125,302.375,-221703.635742188
"11815",56.375,302.375,-191634.71875
"11976",56.625,302.375,-190508.68359375
"5903",44.375,302.625,-201164.03125
"6045",44.625,302.625,-198863.052840909
"6173",44.875,302.625,-169525.578125
"6292",45.125,302.625,-169119.395170455
"6407",45.375,302.625,-158355.546875
"6523",45.625,302.625,-159124.693080357
"10901",54.875,302.625,-344435.25
"11036",55.125,302.625,-313551.813137755
"11181",55.375,302.625,-260363.671875
"11337",55.625,302.625,-260363.671875
"11495",55.875,302.625,-260363.671875
"11656",56.125,302.625,-243868.723125
"11816",56.375,302.625,-191634.71875
"5904",44.375,302.875,-241378.976973684
"6046",44.625,302.875,-239868.962445175
"6174",44.875,302.875,-209312.93669181
"6293",45.125,302.875,-208956.508522727
"6408",45.375,302.875,-199746.546875
"10902",54.875,302.875,-344435.25
"11037",55.125,302.875,-344435.25
"11182",55.375,302.875,-283903.71375
"11338",55.625,302.875,-260363.671875
"11496",55.875,302.875,-260363.671875
"11657",56.125,302.875,-258377.046223958
"6047",44.625,303.125,-241860.596022727
"6175",44.875,303.125,-211483.15625
"6294",45.125,303.125,-210713.324013158
"10650",54.375,303.125,-344435.25
"10903",54.875,303.125,-344435.25
"11038",55.125,303.125,-344435.25
"11183",55.375,303.125,-334346.660625
"11339",55.625,303.125,-263795.164859694
"6048",44.625,303.375,-282260.832310268
"6176",44.875,303.375,-240477.815056818
"6295",45.125,303.375,-238017.800502232
"8398",49.875,303.375,-191028.265625
"8471",50.125,303.375,-191028.265625
"10651",54.375,303.375,-344435.25
"10774",54.625,303.375,-344435.25
"10904",54.875,303.375,-344435.25
"11039",55.125,303.375,-344435.25
"11184",55.375,303.375,-344435.25
"11340",55.625,303.375,-304613.449936224
"8399",49.875,303.625,-191028.265625
"8472",50.125,303.625,-192575.402944712
"8529",50.375,303.625,-253264.05365566
"10525",54.125,303.625,-344171.055288462
"10652",54.375,303.625,-344435.25
"10775",54.625,303.625,-344435.25
"10905",54.875,303.625,-344435.25
"11040",55.125,303.625,-344435.25
"11185",55.375,303.625,-344435.25
"8473",50.125,303.875,-113124.284705529
"8530",50.375,303.875,-271479.40625
"8616",50.625,303.875,-271479.40625
"10526",54.125,303.875,-343762.654296875
"10653",54.375,303.875,-344146.749375
"10776",54.625,303.875,-344435.25
"10906",54.875,303.875,-344435.25
"11041",55.125,303.875,-344435.25
"11186",55.375,303.875,-344435.25
"8326",49.625,304.125,-91218.1015625
"8474",50.125,304.125,-64770.3263284935
"8531",50.375,304.125,-237607.30787037
"8617",50.625,304.125,-271479.40625
"8719",50.875,304.125,-271479.40625
"10387",53.875,304.125,-343748.34375
"10527",54.125,304.125,-343748.34375
"10654",54.375,304.125,-343762.081875
"10777",54.625,304.125,-344154.880102041
"10907",54.875,304.125,-344435.25
"11042",55.125,304.125,-344435.25
"11187",55.375,304.125,-344435.25
"8475",50.125,304.375,-37327.5084791917
"8532",50.375,304.375,-163885.681985294
"8618",50.625,304.375,-271479.40625
"8720",50.875,304.375,-271479.40625
"8831",51.125,304.375,-271479.40625
"9476",52.375,304.375,-339703.53125
"9621",52.625,304.375,-343070.444711538
"9771",52.875,304.375,-361588.46875
"9927",53.125,304.375,-364374.464285714
"10241",53.625,304.375,-360692.911989796
"10388",53.875,304.375,-343748.34375
"10528",54.125,304.375,-343748.34375
"10655",54.375,304.375,-343748.34375
"10778",54.625,304.375,-343748.34375
"10908",54.875,304.375,-350874.693014706
