"","region","tempstep","sizestep","repnum","temprng","size","meanturnIndiv","sdturnIndiv","netwrkturn","sdnetwrkturn"
"2707","newf",0.3,0.25,3,0.299964301013291,0.250350631136045,0.447651164689405,0.110907952553025,0.0703971566973574,0.0769963175613823
"2708","seus",0.3,0.25,3,0.246139896668793,0.251937984496124,0.386176565845407,0.0979243281185194,0.0831272406833867,0.0552689122752479
"2709","wc",0.3,0.25,3,0.298815388021314,0.251207729468599,0.426909419837699,0.166387072260892,0.0543215894325026,0.0468443045984978
"2710","bc",0.4,0.25,3,0.397302649967356,0.252212389380531,0.409863146883448,0.1378265810718,0.0715713595829823,0.0490353369816499
"2711","ebs",0.4,0.25,3,0.399710976531968,0.250481695568401,0.433206377602288,0.113645955343877,0.082383155553658,0.0631158180742386
"2712","gmex",0.4,0.25,3,0.398620743969119,0.251177394034537,0.286715856786252,0.0849447901163599,0.0316085044854961,0.0218093204594593
"2713","goa",0.4,0.25,3,0.399569189436958,0.25115562403698,0.355681322991374,0.137683740478682,0.0991256119124226,0.0648317483174737
"2714","maritime",0.4,0.25,3,0.399632519582764,0.250225835591689,0.430979523203601,0.129011301386055,0.191923858912785,0.140195162401792
"2715","neus",0.4,0.25,3,0.396736828619132,0.251082251082251,0.450178612852355,0.0770432950037982,0.172056016580666,0.12589123083085
"2716","newf",0.4,0.25,3,0.398284687068537,0.250350631136045,0.396474567974007,0.101325446715088,0.0667842995120402,0.064503659018402
"2717","seus",0.4,0.25,3,0.398748728835033,0.251937984496124,0.386566597858377,0.0863018025233649,0.0862287149434576,0.0570843380925599
"2718","wc",0.4,0.25,3,0.386519546327624,0.251207729468599,0.444946729978517,0.179810792185489,0.0549290424765509,0.0478906251094781
"2719","bc",0.5,0.25,3,0.498605109060475,0.252212389380531,0.356938274476431,0.115273439291129,0.0638805238690067,0.0456846931915858
"2720","ebs",0.5,0.25,3,0.499904765526869,0.250481695568401,0.440097608452692,0.0979657711046085,0.0800444960131757,0.0623960065054774
"2721","gmex",0.5,0.25,3,0.481224224454356,0.251177394034537,0.293752585274423,0.102924059591147,0.025378943097128,0.0190105493281663
"2722","goa",0.5,0.25,3,0.477557925308297,0.25115562403698,0.349301576234236,0.124799113982624,0.0994439434524204,0.0650084340941675
"2723","maritime",0.5,0.25,3,0.497994247467046,0.250225835591689,0.487371906883623,0.123698457934821,0.155723126328211,0.132979011790606
"2724","neus",0.5,0.25,3,0.498266980355704,0.251082251082251,0.445614881812711,0.0817080511343703,0.172606125216787,0.125249993002801
"2725","newf",0.5,0.25,3,0.49840832341692,0.250350631136045,0.411393921102775,0.127459126091074,0.0620937912626822,0.0645883107749933
"2726","seus",0.5,0.25,3,0.479765330088136,0.251937984496124,0.387172636480932,0.0863015389864886,0.0858696839300095,0.0560773657965952
"2727","wc",0.5,0.25,3,0.457202236718894,0.251207729468599,0.432158795739933,0.176282735315041,0.0547188421150278,0.0469406652455324
"2728","bc",0.6,0.25,3,0.594976216847457,0.252212389380531,0.374505447691998,0.134727092924531,0.0606383607978666,0.0444106446715215
"2729","ebs",0.6,0.25,3,0.599952922587015,0.250481695568401,0.447085506616037,0.108190463996969,0.0779391816954125,0.0616765517878764
"2730","gmex",0.6,0.25,3,0.580917262117398,0.251177394034537,0.289121701233289,0.0926052319055408,0.0267106560683702,0.0198246702945338
"2731","goa",0.6,0.25,3,0.594021543211102,0.25115562403698,0.370563444246266,0.144268905180981,0.100981700694977,0.0657391414269587
"2732","maritime",0.6,0.25,3,0.59943489443493,0.250225835591689,0.452196424466043,0.122842127465491,0.177379146863718,0.141828075851221
"2733","neus",0.6,0.25,3,0.599771849592741,0.251082251082251,0.476090084360428,0.0995861721515118,0.167165197044178,0.119542399600714
"2734","newf",0.6,0.25,3,0.576433374120721,0.250350631136045,0.412088496568276,0.110768451654837,0.0674595891575242,0.0711117147044887
"2735","seus",0.6,0.25,3,0.591481672327719,0.251937984496124,0.422251713346868,0.113594850412255,0.0884061802977822,0.0543510152780887
"2736","wc",0.6,0.25,3,0.572160594338397,0.251207729468599,0.425651706588949,0.169790194157603,0.0532796576013862,0.0462751841552304
"2737","bc",0.7,0.25,3,0.679596617722929,0.252212389380531,0.373890000843994,0.0931528491381461,0.065858817686425,0.0463755683897605
"2738","ebs",0.7,0.25,3,0.698659552093613,0.250481695568401,0.444317546971026,0.104811376600874,0.076955721708853,0.061029152825069
"2739","gmex",0.7,0.25,3,0.69473517984749,0.251177394034537,0.301490709866746,0.109101223361231,0.0277219389849989,0.0202913284931264
"2740","goa",0.7,0.25,3,0.692458777375562,0.25115562403698,0.379403079254853,0.155228114122858,0.0971260175368341,0.0637191823043262
"2741","maritime",0.7,0.25,3,0.697007693003459,0.250225835591689,0.492197982635652,0.110032495253888,0.141486684167879,0.128201840263637
"2742","neus",0.7,0.25,3,0.651200175740936,0.251082251082251,0.466410851306716,0.0951044943879961,0.168500700405768,0.122374041494254
"2743","newf",0.7,0.25,3,0.641881621027028,0.250350631136045,0.415073069760959,0.118321924004745,0.0650039694809205,0.0690113801207657
"2744","seus",0.7,0.25,3,0.685734713621692,0.251937984496124,0.418018373249224,0.11591396164423,0.0813485325529789,0.0495774866764179
"2745","wc",0.7,0.25,3,0.681998203620999,0.251207729468599,0.396785216073243,0.171555349198229,0.0576499413515491,0.0483594685764152
"2746","bc",0.8,0.25,3,0.790546184003534,0.252212389380531,0.377140614108878,0.127221083121573,0.0629057268844399,0.0461900137916644
"2747","ebs",0.8,0.25,3,0.795625949284989,0.250481695568401,0.443949982534769,0.106337328205334,0.0778530081890509,0.061272396013908
"2748","gmex",0.8,0.25,3,0.799065163406666,0.251177394034537,0.334708229558346,0.133082949477946,0.0304960021086619,0.0219924581626452
"2749","goa",0.8,0.25,3,0.791979117232033,0.25115562403698,0.351794335282601,0.137434562537485,0.0948651423126954,0.0620634838539541
"2750","maritime",0.8,0.25,3,0.798683123194109,0.250225835591689,0.478626761057375,0.11041341295938,0.14917183417057,0.131936428081763
"2751","neus",0.8,0.25,3,0.727248827661179,0.251082251082251,0.453360941346074,0.0955388234952819,0.170698759325289,0.123966131165455
"2752","newf",0.8,0.25,3,0.779741846746374,0.250350631136045,0.41785264683936,0.119517588680006,0.0656842135797578,0.0693037921845487
"2753","seus",0.8,0.25,3,0.794103000158209,0.251937984496124,0.448920161173595,0.136195274766767,0.0851576845879645,0.0512312504844581
"2754","wc",0.8,0.25,3,0.798680104260173,0.251207729468599,0.407877898060811,0.148069358034638,0.0542258190234022,0.0461220381339211
"2755","bc",0.9,0.25,3,0.851295800236372,0.252212389380531,0.385141807644959,0.154438824400137,0.0637002372888643,0.0442387214265989
"2756","ebs",0.9,0.25,3,0.897427477830382,0.250481695568401,0.434832064379255,0.0977854623876423,0.0755232240156579,0.0600114822944647
"2757","gmex",0.9,0.25,3,0.889218861513542,0.251177394034537,0.32357763532067,0.140957002876549,0.0289612616984552,0.0213333269412718
"2758","goa",0.9,0.25,3,0.816246324671469,0.25115562403698,0.38338472725166,0.14962686320411,0.0934068525551968,0.0616174106457172
"2759","maritime",0.9,0.25,3,0.884260011215945,0.250225835591689,0.476689962164462,0.107467826034451,0.147790384483306,0.13163865994887
"2760","neus",0.9,0.25,3,0.804666682600297,0.251082251082251,0.464760056285053,0.0819932033137513,0.166178072886214,0.120286915848565
"2761","newf",0.9,0.25,3,0.898730616884067,0.250350631136045,0.418978731857376,0.118052537678081,0.0654689687018985,0.0693910911673081
"2762","seus",0.9,0.25,3,0.867100320650236,0.251937984496124,0.431432208945716,0.122932764080644,0.0839800074321336,0.0518458204786628
"2763","wc",0.9,0.25,3,0.680970497549439,0.251207729468599,0.435120144543715,0.200184784471336,0.0609584963005301,0.0506413018668492
"2764","bc",1,0.25,3,0.99032774183648,0.252212389380531,0.40409592628223,0.140423757292767,0.0603877660271626,0.0438669848167797
"2765","ebs",1,0.25,3,0.990298539705389,0.250481695568401,0.438116649729498,0.0943140968638226,0.0751236680745875,0.0597851178501177
"2766","gmex",1,0.25,3,0.864314544495578,0.251177394034537,0.305346715550083,0.118442484696798,0.0291214622236356,0.0210499361170288
"2767","goa",1,0.25,3,0.899400414521703,0.25115562403698,0.388165288284369,0.153679209764841,0.0935428189414211,0.0617949883195268
"2768","maritime",1,0.25,3,0.924039933080698,0.250225835591689,0.48311315368931,0.111172165207592,0.143514023646446,0.128467863581699
"2769","neus",1,0.25,3,0.874560038878607,0.251082251082251,0.456562289533363,0.0772138991170092,0.164784170342864,0.118199911348209
"2770","newf",1,0.25,3,0.992913403154792,0.250350631136045,0.411269089498527,0.122800311402629,0.065753684421734,0.0709045838242604
"2771","seus",1,0.25,3,0.852514841374093,0.251937984496124,0.448730229023343,0.134576977550251,0.0835893952935616,0.0512843230342615
"2772","wc",1,0.25,3,0.752571174030585,0.251207729468599,0.402563509584103,0.170530691536459,0.0553136956186519,0.04681669242629
"2773","bc",0.01,0.3,3,0.852188197081664,0.0575221238938053,0.346797027394584,0.133017281074553,0.111741376201968,0.0744311680762871
"2774","ebs",0.01,0.3,3,0.412532534025741,0.0380539499036609,0.443726575227381,0.0891857374418344,0.180059514713348,0.125496593266613
"2775","gmex",0.01,0.3,3,0.416731261214728,0.0737833594976452,0.325225713413774,0.108310360253759,0.042041888996335,0.0294460011183593
"2776","goa",0.01,0.3,3,0.206060159585119,0.0647149460708783,0.370272376239731,0.142235327189346,0.132930902648135,0.0799736868551098
"2777","maritime",0.01,0.3,3,0.321677627555863,0.023486901535682,0.411927778452239,0.128582840549734,0.193900272424084,0.158344337733676
"2778","neus",0.01,0.3,3,0.556164337127416,0.0303030303030303,0.420743227754346,0.0468736892310302,0.2378324501099,0.189949485631944
"2779","newf",0.01,0.3,3,0.545310698245128,0.0329593267882188,0.35220381229992,0.0730148033857866,0.111458935312175,0.0938361319161403
"2780","seus",0.01,0.3,3,0.680266371543356,0.0271317829457364,0.494906375706257,0.156563670239458,0.223273647533468,0.138889816214356
"2781","wc",0.01,0.3,3,0.330894560685363,0.0434782608695652,0.548948820387685,0.146568777796684,0.178576710621113,0.110925167528383
"2782","bc",0.1,0.3,3,0.545669929494818,0.199115044247788,0.386201365731491,0.138176309369891,0.0683683274187912,0.0475500987979025
"2783","ebs",0.1,0.3,3,0.437219122891238,0.258670520231214,0.456749493591354,0.123598172462282,0.0845075534807531,0.0647001956861218
"2784","gmex",0.1,0.3,3,0.0997486041610055,0.301412872841444,0.321221132212543,0.120704992156551,0.0249127170221914,0.0193692384011137
"2785","goa",0.1,0.3,3,0.625742864619389,0.240369799691834,0.392083544616538,0.142855011701331,0.109365358265226,0.0695427076914601
"2786","maritime",0.1,0.3,3,0.731014039322873,0.20776874435411,0.486156443978933,0.115289952829179,0.162434883298628,0.137088013553058
"2787","neus",0.1,0.3,3,0.649170099008406,0.225108225108225,0.430644066640639,0.0866660223425245,0.195088191322464,0.144911914666593
"2788","newf",0.1,0.3,3,0.217186665640835,0.300140252454418,0.450593510148054,0.109653323804506,0.0720398321338892,0.0791779017109126
"2789","seus",0.1,0.3,3,0.0996110694077594,0.302325581395349,0.379928858255037,0.0836648062332724,0.0788108330525932,0.0526887403679603
"2790","wc",0.1,0.3,3,0.118842137295748,0.304347826086957,0.348059825232957,0.082749169141821,0.0488366524437209,0.0429097899619608
"2791","bc",0.2,0.3,3,0.198465478573763,0.274336283185841,0.31124814492177,0.074797323144072,0.0583295358830748,0.0433613127498392
"2792","ebs",0.2,0.3,3,0.199421655714747,0.30009633911368,0.441438222833402,0.10898692084253,0.0834563639873027,0.0635393139723199
"2793","gmex",0.2,0.3,3,0.879879135563014,0.301412872841444,0.328278296728116,0.132529662165232,0.0295996226140567,0.0216006891945217
"2794","goa",0.2,0.3,3,0.511803945650468,0.300462249614792,0.382783645194996,0.146255673845346,0.0932687771693231,0.0626850286759937
"2795","maritime",0.2,0.3,3,0.552518198725261,0.300813008130081,0.442550204506065,0.114501861643729,0.171417612509279,0.139223567916098
"2796","neus",0.2,0.3,3,0.199126906968809,0.300865800865801,0.449274209814081,0.0636614149776937,0.166753385974373,0.119303147179701
"2797","newf",0.2,0.3,3,0.351175321200647,0.300140252454418,0.462496759716002,0.11667445179212,0.0739251441608429,0.0815037509284215
"2798","seus",0.2,0.3,3,0.703256190380443,0.302325581395349,0.548126098223065,0.159306845531865,0.0844433769078064,0.0485755940955531
"2799","wc",0.2,0.3,3,0.199035268193967,0.304347826086957,0.372525813290703,0.120088863212158,0.0497970477947797,0.0445166390650569
"2800","bc",0.3,0.3,3,0.299584510191919,0.300884955752212,0.422195014127168,0.136614572029685,0.0718710091921284,0.0488681155239879
"2801","ebs",0.3,0.3,3,0.358418692587312,0.30009633911368,0.425019400620268,0.113505374295763,0.0753275347194008,0.0581619062332168
"2802","gmex",0.3,0.3,3,0.296827409518036,0.301412872841444,0.297363231030553,0.119086701485917,0.0240849873578382,0.0183782617041432
"2803","goa",0.3,0.3,3,0.299810595853577,0.300462249614792,0.377116365986469,0.153396669308473,0.0990666852916696,0.0640800171001106
"2804","maritime",0.3,0.3,3,0.299959969410729,0.300813008130081,0.507046046721125,0.115924472495911,0.159934957651196,0.136043524612435
"2805","neus",0.3,0.3,3,0.299453758987435,0.300865800865801,0.435977102518599,0.0842637741921148,0.179982281959456,0.129265649243063
"2806","newf",0.3,0.3,3,0.299717336478568,0.300140252454418,0.395884319121314,0.0952413414174669,0.0722888300397726,0.0629742113989288
"2807","seus",0.3,0.3,3,0.298528082860671,0.302325581395349,0.392787224638156,0.073435587148912,0.0809795085063188,0.0532277887654002
"2808","wc",0.3,0.3,3,0.297477649530543,0.304347826086957,0.398383761340486,0.144590317392231,0.0468258828485718,0.0422693453517751
"2809","bc",0.4,0.3,3,0.397454567315769,0.300884955752212,0.373860767443771,0.127870714713834,0.0609888033682758,0.0426936850931953
"2810","ebs",0.4,0.3,3,0.399956390957237,0.30009633911368,0.436825613760983,0.0979899267040644,0.0756668753408025,0.0591743515429638
"2811","gmex",0.4,0.3,3,0.396957501688192,0.301412872841444,0.315736415283221,0.119084489468299,0.0265378430894925,0.0195562373648144
"2812","goa",0.4,0.3,3,0.395958886910143,0.300462249614792,0.346820595830743,0.124594101767944,0.0973322608379011,0.0640790259522242
"2813","maritime",0.4,0.3,3,0.397863312808228,0.300813008130081,0.514564103548058,0.116789534854229,0.15025370251335,0.129337876365036
"2814","neus",0.4,0.3,3,0.398469464654519,0.300865800865801,0.442529569469991,0.0730187546307169,0.165279628980366,0.118582886254653
"2815","newf",0.4,0.3,3,0.399913531101703,0.300140252454418,0.404313068687247,0.103603343540865,0.0630482289958967,0.0618469769183801
"2816","seus",0.4,0.3,3,0.399847039552542,0.302325581395349,0.400721900716009,0.0876816567711792,0.0807392496700466,0.0522114522711372
"2817","wc",0.4,0.3,3,0.396696895316637,0.304347826086957,0.417369729137168,0.159068327432452,0.0485617610878493,0.0429502770553648
"2818","bc",0.5,0.3,3,0.493793408759685,0.300884955752212,0.391578664020099,0.137991983372805,0.0622419938720091,0.0450678832341338
"2819","ebs",0.5,0.3,3,0.498895483053474,0.30009633911368,0.433373286227253,0.107834936305713,0.073745112676323,0.0577501262614147
"2820","gmex",0.5,0.3,3,0.82683071111645,0.301412872841444,0.340737631271882,0.153319746606854,0.032587696972017,0.0228934264069952
"2821","goa",0.5,0.3,3,0.499072037758426,0.300462249614792,0.36357609185834,0.143944592524463,0.0928021476185731,0.0607691585935322
"2822","maritime",0.5,0.3,3,0.498802005912909,0.300813008130081,0.496027241853642,0.120133778304775,0.155334785450581,0.133566132574944
"2823","neus",0.5,0.3,3,0.493614585325903,0.300865800865801,0.449017370723004,0.0790537482456047,0.170962010386001,0.122928122846943
"2824","newf",0.5,0.3,3,0.494284213830775,0.300140252454418,0.411515120254257,0.117566629529665,0.0627524892737267,0.0654597308561749
"2825","seus",0.5,0.3,3,0.498902364324504,0.302325581395349,0.556528899011404,0.151680644182673,0.0862887412318696,0.0481572350091107
"2826","wc",0.5,0.3,3,0.489591104955864,0.304347826086957,0.399897988191435,0.15007164275231,0.0496971655648194,0.0430820273051528
"2827","bc",0.6,0.3,3,0.599959174278598,0.300884955752212,0.360791194235366,0.113383816960788,0.056853202630482,0.0421775653541787
"2828","ebs",0.6,0.3,3,0.599922956569483,0.30009633911368,0.438400022290036,0.0980484704920969,0.071207381250114,0.0566087870969791
"2829","gmex",0.6,0.3,3,0.598688361055386,0.301412872841444,0.299946368213078,0.114018135399536,0.0257795393614177,0.0189989012410876
"2830","goa",0.6,0.3,3,0.591237301178266,0.300462249614792,0.368959759951369,0.135010604548609,0.0954365575217684,0.0632570736908963
"2831","maritime",0.6,0.3,3,0.599514046535053,0.300813008130081,0.49202475377857,0.117291724901008,0.140353823190627,0.126645279902726
"2832","neus",0.6,0.3,3,0.590153605548568,0.300865800865801,0.4796797638986,0.100784418569353,0.165785244368204,0.120068524103434
"2833","newf",0.6,0.3,3,0.569474867498112,0.300140252454418,0.420649711485457,0.11592577805329,0.0635642078524387,0.0666681706619852
"2834","seus",0.6,0.3,3,0.584036759589223,0.302325581395349,0.394319398530027,0.0888749601135833,0.0774463311542739,0.0498494403769408
"2835","wc",0.6,0.3,3,0.594695499640196,0.304347826086957,0.407955196853052,0.165939023994536,0.0512815878658152,0.0462847420736753
"2836","bc",0.7,0.3,3,0.687651294611852,0.300884955752212,0.354667253227236,0.113752462249089,0.0560736581071962,0.0416075731934639
"2837","ebs",0.7,0.3,3,0.698262875477839,0.30009633911368,0.438125832232918,0.0962298429192547,0.0710288703346789,0.0565611227031506
"2838","gmex",0.7,0.3,3,0.699100006861449,0.301412872841444,0.33000049329596,0.130651442487488,0.0275574040098182,0.0200640872630279
"2839","goa",0.7,0.3,3,0.661132237576292,0.300462249614792,0.37151609734546,0.139845041693932,0.0947226311420135,0.0623648277023782
"2840","maritime",0.7,0.3,3,0.695369760042868,0.300813008130081,0.483793498134863,0.107269262463196,0.135787691041909,0.124753412111358
"2841","neus",0.7,0.3,3,0.695573647428893,0.300865800865801,0.461859549084246,0.0983241053429184,0.167613407701386,0.120246207156661
"2842","newf",0.7,0.3,3,0.696549134474359,0.300140252454418,0.416189974366125,0.121694990304203,0.0634991809615167,0.0660147536287428
"2843","seus",0.7,0.3,3,0.699905684674013,0.302325581395349,0.463473068437549,0.148007484782441,0.0809593587448652,0.0485840980641589
"2844","wc",0.7,0.3,3,0.668246903457373,0.304347826086957,0.391895363428038,0.137663292059301,0.0467411771034089,0.0416526914025457
"2845","bc",0.8,0.3,3,0.791762308236527,0.300884955752212,0.393421812178106,0.140817425209898,0.0622634243413668,0.0449711144427219
"2846","ebs",0.8,0.3,3,0.794875386509337,0.30009633911368,0.436413399942933,0.0908815072650553,0.0705145001420901,0.0557929341102728
"2847","gmex",0.8,0.3,3,0.798307550886895,0.301412872841444,0.319397674670474,0.149792180434545,0.0264754994189651,0.0196681633799717
"2848","goa",0.8,0.3,3,0.792699672451638,0.300462249614792,0.364015226621395,0.152811120811805,0.0924399301965672,0.0614148631692752
"2849","maritime",0.8,0.3,3,0.798259147470037,0.300813008130081,0.480170514991528,0.118338440341918,0.145820267085378,0.129768213423975
"2850","neus",0.8,0.3,3,0.734488941374062,0.300865800865801,0.464004833259945,0.0865568181395473,0.167586130591825,0.119631869016765
"2851","newf",0.8,0.3,3,0.787360397574162,0.300140252454418,0.412779705163325,0.12077028803396,0.0664557037493513,0.0692865835534159
"2852","seus",0.8,0.3,3,0.798387310111074,0.302325581395349,0.458567229668864,0.144057502296034,0.0808948542893741,0.0497156821395903
"2853","wc",0.8,0.3,3,0.740203034543005,0.304347826086957,0.4388743163537,0.188179657492695,0.0506294351205678,0.0449655284166707
"2854","bc",0.9,0.3,3,0.858727422430418,0.300884955752212,0.390021739245526,0.144991958731651,0.0546274136164525,0.0418851714735797
"2855","ebs",0.9,0.3,3,0.898556468417792,0.30009633911368,0.436027678362449,0.0929873746601955,0.0687167964948335,0.0549284526043272
"2856","gmex",0.9,0.3,3,0.896299261993533,0.301412872841444,0.327146463685325,0.132430735132258,0.0276421134222998,0.0204388184489165
"2857","goa",0.9,0.3,3,0.82267488126875,0.300462249614792,0.36936222199257,0.146480254795065,0.0932696178565228,0.061923153577797
"2858","maritime",0.9,0.3,3,0.895379487096267,0.300813008130081,0.476823053294965,0.106869079905361,0.146445008912462,0.130102801857061
"2859","neus",0.9,0.3,3,0.853577580114914,0.300865800865801,0.468197456881726,0.107233153771664,0.166095372154893,0.119758416902916
"2860","newf",0.9,0.3,3,0.881932309399436,0.300140252454418,0.407087889530973,0.118008015762126,0.0643820368704423,0.0679795151161048
"2861","seus",0.9,0.3,3,0.815650314697272,0.302325581395349,0.46146803415571,0.149088141715248,0.078022770344876,0.0470451100215665
"2862","wc",0.9,0.3,3,0.882263631416022,0.304347826086957,0.398010210498338,0.14277768866103,0.0529740823396858,0.0449270093414783
"2863","bc",1,0.3,3,0.852188197081664,0.300884955752212,0.400238937362687,0.142948728243471,0.058664124868912,0.0432088891729357
"2864","ebs",1,0.3,3,0.976466695370793,0.30009633911368,0.438968104037418,0.102760905722834,0.0668794311227789,0.0535968591815968
"2865","gmex",1,0.3,3,0.996852148616512,0.301412872841444,0.328955456069305,0.139329027267388,0.0279003138408022,0.0207341347246382
"2866","goa",1,0.3,3,0.815559950624667,0.300462249614792,0.392072248064188,0.162725614681475,0.0933225308697696,0.0614364199540153
"2867","maritime",1,0.3,3,0.995537622115079,0.300813008130081,0.480241683190347,0.112531661384062,0.142073687778414,0.127262363433271
"2868","neus",1,0.3,3,0.711139220271591,0.300865800865801,0.469318905120124,0.0999094446013242,0.167306770510678,0.119783600797798
"2869","newf",1,0.3,3,1,0.300140252454418,0.397070969664707,0.107798473948573,0.0682762583716607,0.0706705057061436
"2870","seus",1,0.3,3,0.958852557801781,0.302325581395349,0.435703236044296,0.144797443544628,0.0745620826123557,0.0452054932901982
"2871","wc",1,0.3,3,0.749971120897463,0.304347826086957,0.423213133262042,0.170680607512513,0.0498916483252384,0.0446384651794273
"2872","bc",0.01,0.35,3,0.236342420903942,0.0309734513274336,0.355784550822311,0.0482674998201512,0.155707027667284,0.0946122080969032
"2873","ebs",0.01,0.35,3,0.305410874034023,0.0327552986512524,0.403518965769144,0.107850072510101,0.161997526878152,0.112885654890933
"2874","gmex",0.01,0.35,3,0.595349266788028,0.0408163265306122,0.340010603484004,0.162539825748465,0.0546071639115991,0.0371637847108529
"2875","goa",0.01,0.35,3,0.381159527981709,0.0462249614791988,0.360368858889496,0.140687572007989,0.122662059105026,0.0766102875340905
"2876","maritime",0.01,0.35,3,0.677139548966012,0.037037037037037,0.480717710300142,0.116345598605806,0.208170836317363,0.1559785242948
"2877","neus",0.01,0.35,3,0.184872316708111,0.051948051948052,0.435506729009017,0.088063179702809,0.222329149917013,0.190161961407571
"2878","newf",0.01,0.35,3,0.329889639853393,0.0568022440392707,0.410280698325338,0.0998310575700911,0.0833251422041853,0.0741875067680261
"2879","seus",0.01,0.35,3,0.777083403089287,0.0387596899224806,0.409895586893478,0.0648698197348462,0.168718117478597,0.0979166949678931
"2880","wc",0.01,0.35,3,0.382610835523868,0.0531400966183575,0.447805204014032,0.211033000366193,0.132271029574238,0.0786045620412101
"2881","bc",0.1,0.35,3,0.303232452051616,0.305309734513274,0.331526555567431,0.0612913931472069,0.0534431132628397,0.0403028500702568
"2882","ebs",0.1,0.35,3,0.26619804593674,0.258188824662813,0.413643285292587,0.0874480981877429,0.0822870190850523,0.0628011230324404
"2883","gmex",0.1,0.35,3,0.480461860326201,0.350078492935636,0.317232060950167,0.115798935149123,0.0244272702950433,0.0182498146388036
"2884","goa",0.1,0.35,3,0.171625261756178,0.351309707241911,0.325168212699138,0.129479217194622,0.0927329083530197,0.0610690018509379
"2885","maritime",0.1,0.35,3,0.245224008659759,0.233965672990063,0.500741492150119,0.118354349667489,0.168936667591896,0.140210093730133
"2886","neus",0.1,0.35,3,0.217971943448471,0.350649350649351,0.433510015603635,0.0850132997972996,0.175673103734275,0.124095343393263
"2887","newf",0.1,0.35,3,0.277307499506401,0.26437587657784,0.482413478296903,0.132041328512781,0.0789938525835594,0.0847766037610929
"2888","seus",0.1,0.35,3,0.699109457144034,0.352713178294574,0.46073754408228,0.155615215143774,0.07502362124935,0.045811466636217
"2889","wc",0.1,0.35,3,0.399370798597903,0.314009661835749,0.347970368843333,0.12303654663998,0.0526149738966139,0.0442429959328639
"2890","bc",0.2,0.35,3,0.303084039168879,0.353982300884956,0.319260057345689,0.0785906550907453,0.0510530668424511,0.0383787564653195
"2891","ebs",0.2,0.35,3,0.437092815928422,0.35019267822736,0.444314721103788,0.0831447240570521,0.0873570594139773,0.0648122730255222
"2892","gmex",0.2,0.35,3,0.623256629957582,0.350078492935636,0.327543429599483,0.128010089264284,0.0268008626163664,0.0193378202635905
"2893","goa",0.2,0.35,3,0.199969285308848,0.351309707241911,0.358984503027437,0.144678466736441,0.0977359614049526,0.0634413742427578
"2894","maritime",0.2,0.35,3,0.709184787685285,0.350496838301716,0.432381191805663,0.117604687348622,0.178250697446725,0.137854835954983
"2895","neus",0.2,0.35,3,0.199074264579268,0.350649350649351,0.453457305121741,0.0729541564776151,0.161008154106573,0.114714737702703
"2896","newf",0.2,0.35,3,0.408543341366961,0.350631136044881,0.468768534507222,0.130770094161213,0.0712576284932403,0.0796456202528149
"2897","seus",0.2,0.35,3,0.707071521407782,0.352713178294574,0.523335993005241,0.168605168067478,0.078585800222707,0.0460607965497868
"2898","wc",0.2,0.35,3,0.197206647091656,0.352657004830918,0.365693523921953,0.115760829455075,0.04592387552461,0.0425145790673693
"2899","bc",0.3,0.35,3,0.299927631267055,0.353982300884956,0.384331499477375,0.119584142537571,0.0611993639257129,0.0420894831858574
"2900","ebs",0.3,0.35,3,0.299950593263542,0.35019267822736,0.451082943106251,0.103656594380417,0.0778749005052673,0.0593546192076402
"2901","gmex",0.3,0.35,3,0.298947609720163,0.350078492935636,0.297528101265194,0.107467737548649,0.0236304407858164,0.0177235088972891
"2902","goa",0.3,0.35,3,0.299255031168481,0.351309707241911,0.345962911348307,0.133429529265834,0.0939565339587083,0.0614375743922852
"2903","maritime",0.3,0.35,3,0.299944588226763,0.350496838301716,0.488292932701097,0.132193926699475,0.164480518686604,0.138276462434153
"2904","neus",0.3,0.35,3,0.29930783439934,0.350649350649351,0.442963932685076,0.08344148239129,0.163374427206248,0.117204828306619
"2905","newf",0.3,0.35,3,0.299758889054031,0.350631136044881,0.392473369773899,0.0997301982812861,0.0691185572742679,0.0623948971394626
"2906","seus",0.3,0.35,3,0.280813310649201,0.352713178294574,0.383194544135506,0.0877559918822089,0.0753457689761135,0.0508148530275679
"2907","wc",0.3,0.35,3,0.298718086384628,0.352657004830918,0.428972571816056,0.164691773797052,0.0440931657869715,0.039765937580478
"2908","bc",0.4,0.35,3,0.399055670566524,0.353982300884956,0.36189361274092,0.109249761649563,0.0540253446970889,0.0400825246085186
"2909","ebs",0.4,0.35,3,0.39995437907231,0.35019267822736,0.432991416289309,0.106426843037993,0.0700439736405222,0.0549854471980647
"2910","gmex",0.4,0.35,3,0.398852118449766,0.350078492935636,0.302622438436968,0.11718509582328,0.0251126177102038,0.0186282541916891
"2911","goa",0.4,0.35,3,0.396805728801717,0.351309707241911,0.350764365187948,0.134173857399015,0.092926292921437,0.0613072243080627
"2912","maritime",0.4,0.35,3,0.398965339721691,0.350496838301716,0.444048970581561,0.139804786134953,0.179861468072889,0.138346050494318
"2913","neus",0.4,0.35,3,0.39941040589774,0.350649350649351,0.454565855657191,0.090336761795484,0.162584074350834,0.116041078846107
"2914","newf",0.4,0.35,3,0.39983184682778,0.350631136044881,0.400247855731917,0.105669464187291,0.0647655562221942,0.0639023459808976
