"lon","lat","depth","rugosity"
267.8125,29.4375,-4,0.5
267.9375,29.3125,-5,0.125
267.9375,29.4375,-3,0.5
268.0625,29.3125,-6,0
268.0625,29.4375,-2,0
268.1875,29.3125,-6,0.25
268.1875,29.4375,-2,0
270.0625,29.3125,-2,0
270.0625,29.4375,-2,0
270.1875,29.3125,-2,0
270.1875,29.4375,1,0
270.3125,29.3125,-2,0.375
270.3125,29.4375,-10,6.75
270.4375,29.3125,-2,0
270.4375,29.4375,-9,4.875
270.8125,29.3125,-5,3.875
270.8125,29.4375,-3,0.625
270.9375,29.3125,-11,0.875
270.9375,29.4375,-5,0.75
271.0625,29.3125,-25,1.375
271.0625,29.4375,-11,2
271.1875,29.3125,-51,1.75
271.1875,29.4375,-18,0.625
271.3125,29.3125,-59,0.75
271.3125,29.4375,-39,1.875
271.4375,29.3125,-63,0.25
271.4375,29.4375,-52,0.625
271.5625,29.3125,-63,0.75
271.5625,29.4375,-55,0.625
271.6875,29.3125,-70,3.375
271.6875,29.4375,-54,0.625
271.8125,29.3125,-87,1.875
271.8125,29.4375,-51,0.625
271.9375,29.3125,-114,10.25
271.9375,29.4375,-53,1.625
272.0625,29.3125,-149,9.625
272.0625,29.4375,-63,2.875
272.1875,29.3125,-122,22
272.1875,29.4375,-70,2.875
272.3125,29.3125,-294,28.5
272.3125,29.4375,-78,2.875
272.4375,29.3125,-468,34
272.4375,29.4375,-76,3.25
273.8125,29.3125,-202,4
273.8125,29.4375,-124,3.625
273.9375,29.3125,-152,6
273.9375,29.4375,-78,1.125
274.0625,29.3125,-86,9.5
274.0625,29.4375,-50,1.125
274.1875,29.3125,-56,3.625
274.1875,29.4375,-39,0.625
274.3125,29.3125,-57,1.75
274.3125,29.4375,-32,1.25
274.4375,29.3125,-49,1.375
274.4375,29.4375,-24,1.25
279.0625,29.3125,-18,1.375
279.0625,29.4375,-17,1.25
279.1875,29.3125,-22,0.875
279.1875,29.4375,-24,1
279.3125,29.3125,-26,0.5
279.3125,29.4375,-26,1
279.4375,29.3125,-26,2
279.4375,29.4375,-25,0.75
279.5625,29.3125,-32,0.75
279.5625,29.4375,-30,0.75
279.6875,29.3125,-45,0.375
279.6875,29.4375,-47,0.875
279.8125,29.3125,-83,4.875
279.8125,29.4375,-109,8.75
279.9375,29.3125,-360,19.5
279.9375,29.4375,-451,6.125
265.5625,29.5625,1,0.25
265.5625,29.6875,5,0.625
265.6875,29.5625,-6,1.5
265.6875,29.6875,3,0.25
265.8125,29.5625,-9,0.375
265.8125,29.6875,2,0.125
265.9375,29.5625,-10,0.25
265.9375,29.6875,2,0.125
266.0625,29.5625,-9,0.625
266.0625,29.6875,2,1.875
266.1875,29.5625,-12,0.5
266.1875,29.6875,-3,0.75
266.3125,29.5625,-10,0.375
266.3125,29.6875,-6,0.5
266.4375,29.5625,-11,0
266.4375,29.6875,-8,0.25
266.5625,29.5625,-11,0.375
266.5625,29.6875,-8,0.75
266.6875,29.5625,-11,0
266.6875,29.6875,-7,0.625
266.8125,29.5625,-12,0.5
266.8125,29.6875,-8,0.375
266.9375,29.5625,-11,0.75
266.9375,29.6875,-7,0.75
267.0625,29.5625,-11,0.125
267.0625,29.6875,-3,0.625
267.1875,29.5625,-9,0.375
267.1875,29.6875,-2,3.625
267.3125,29.5625,-6,0.875
267.3125,29.6875,2,0.375
267.4375,29.5625,-2,0.5
267.4375,29.6875,-2,2.25
267.5625,29.5625,2,0.75
267.5625,29.6875,-14,10.75
267.6875,29.5625,-35,25.125
267.6875,29.6875,1,0.5
271.0625,29.5625,-9,3
271.0625,29.6875,-2,0
271.1875,29.5625,-14,1.5
271.1875,29.6875,-12,1.75
271.3125,29.5625,-19,3.25
271.3125,29.6875,-17,0.875
271.4375,29.5625,-36,1.75
271.4375,29.6875,-23,1.75
271.5625,29.5625,-45,0.75
271.5625,29.6875,-37,1.125
271.6875,29.5625,-42,0.5
271.6875,29.6875,-37,0.625
271.8125,29.5625,-41,0.5
271.8125,29.6875,-37,0.625
271.9375,29.5625,-41,0
271.9375,29.6875,-37,1.875
272.0625,29.5625,-40,0.25
272.0625,29.6875,-39,0.625
272.1875,29.5625,-41,0.875
272.1875,29.6875,-40,0.125
272.3125,29.5625,-49,2.375
272.3125,29.6875,-38,1
272.4375,29.5625,-64,1.625
272.4375,29.6875,-41,0.75
272.5625,29.5625,-74,0.75
272.5625,29.6875,-60,0.5
272.6875,29.5625,-243,22.625
272.6875,29.6875,-90,22.5
278.8125,29.5625,11,2.25
278.8125,29.6875,-17,1
278.9375,29.5625,-20,0.625
278.9375,29.6875,-18,0.625
279.0625,29.5625,-15,1.375
279.0625,29.6875,-23,1.125
279.1875,29.5625,-19,1.125
279.1875,29.6875,-25,1.125
279.3125,29.5625,-21,0.875
279.3125,29.6875,-25,1
279.4375,29.5625,-27,0.625
279.4375,29.6875,-29,0.625
279.5625,29.5625,-33,0.375
279.5625,29.6875,-37,0.75
279.6875,29.5625,-49,1
279.6875,29.6875,-50,2.5
266.5625,29.8125,-4,4.125
266.5625,29.9375,-2,1.625
266.6875,29.8125,2,0.125
266.6875,29.9375,1,0
266.8125,29.8125,3,0.375
266.8125,29.9375,1,1.625
266.9375,29.8125,3,0.5
266.9375,29.9375,3,0.5
271.0625,29.8125,-2,0
271.0625,29.9375,-2,0.625
271.1875,29.8125,-6,2.125
271.1875,29.9375,-2,0.5
271.3125,29.8125,-17,1.125
271.3125,29.9375,-16,1
271.4375,29.8125,-26,0.375
271.4375,29.9375,-24,0.5
271.5625,29.8125,-34,0.375
271.5625,29.9375,-30,1.5
271.6875,29.8125,-36,0.375
271.6875,29.9375,-31,0.375
271.8125,29.8125,-34,0.625
271.8125,29.9375,-32,0.125
271.9375,29.8125,-34,0.125
271.9375,29.9375,-32,0.25
272.0625,29.8125,-33,1.5
272.0625,29.9375,-29,0.375
272.1875,29.8125,-36,0.375
272.1875,29.9375,-31,1.375
272.3125,29.8125,-38,0.75
272.3125,29.9375,-31,0
272.4375,29.8125,-37,1.125
272.4375,29.9375,-31,0.75
272.8125,29.8125,-116,15.375
272.8125,29.9375,-56,2.375
272.9375,29.8125,-198,2.875
272.9375,29.9375,-92,17
273.5625,29.8125,-100,5.125
273.5625,29.9375,-74,2.375
273.6875,29.8125,-76,1
273.6875,29.9375,-63,1.625
273.8125,29.8125,-48,1.375
273.8125,29.9375,-45,1.875
273.9375,29.8125,-41,0.375
273.9375,29.9375,-43,6.75
278.5625,29.8125,13,3
278.5625,29.9375,16,2.25
278.6875,29.8125,12,1.5
278.6875,29.9375,-2,3.875
279.0625,29.8125,-24,0.875
279.0625,29.9375,-26,1
279.1875,29.8125,-27,0.875
279.1875,29.9375,-29,0.5
271.0625,30.0625,-8,1
271.0625,30.1875,-6,1
271.1875,30.0625,-10,1
271.1875,30.1875,-11,0.125
271.3125,30.0625,-17,0.625
271.3125,30.1875,-13,1.625
271.4375,30.0625,-20,0.5
271.4375,30.1875,-11,0.625
271.5625,30.0625,-19,0.75
271.5625,30.1875,-7,3.25
271.6875,30.0625,-20,0.375
271.6875,30.1875,-11,2
271.8125,30.0625,-21,0.75
271.8125,30.1875,-14,0.125
271.9375,30.0625,-22,0
271.9375,30.1875,-2,1.875
272.0625,30.0625,-15,0.5
272.0625,30.1875,-14,0.375
272.1875,30.0625,-18,1
272.1875,30.1875,-9,0.75
272.3125,30.0625,-23,1.75
272.3125,30.1875,-11,0.125
272.4375,30.0625,-26,0.5
272.4375,30.1875,-14,0.375
272.5625,30.0625,-22,1.625
272.5625,30.1875,-22,0.625
272.6875,30.0625,-27,1.25
272.6875,30.1875,-20,1.125
272.8125,30.0625,-28,0.875
272.8125,30.1875,-28,0.625
272.9375,30.0625,-36,2.5
272.9375,30.1875,-29,0.625
273.0625,30.0625,-98,2.25
273.0625,30.1875,-26,1
273.1875,30.0625,-98,2.75
273.1875,30.1875,-28,1.5
273.3125,30.0625,-68,2.875
273.3125,30.1875,-26,1.375
273.4375,30.0625,-47,0.25
273.4375,30.1875,-30,0.75
273.8125,30.0625,-32,1.75
273.8125,30.1875,-30,0.625
273.9375,30.0625,-29,0.375
273.9375,30.1875,-26,0.875
274.0625,30.0625,-29,0.375
274.0625,30.1875,-21,0.625
274.1875,30.0625,-22,1.125
274.1875,30.1875,9,2.75
274.3125,30.0625,-17,2.5
274.3125,30.1875,10,2.125
274.4375,30.0625,4,2.75
274.4375,30.1875,16,1.25
278.5625,30.0625,19,2
278.5625,30.1875,12,2.5
278.6875,30.0625,-14,1.25
278.6875,30.1875,-15,0.375
278.8125,30.0625,-12,1.25
278.8125,30.1875,-19,0.625
278.9375,30.0625,-19,1.125
278.9375,30.1875,-21,0.625
279.5625,30.0625,-40,0
279.5625,30.1875,-39,0.625
279.6875,30.0625,-46,0.5
279.6875,30.1875,-44,0.5
272.5625,30.3125,5,1.625
272.5625,30.4375,13,3.75
272.6875,30.3125,-3,2.5
272.6875,30.4375,15,4.875
272.8125,30.3125,-12,3.25
272.8125,30.4375,10,9
272.9375,30.3125,-18,0.625
272.9375,30.4375,-2,0.125
273.0625,30.3125,-21,1.125
273.0625,30.4375,12,2.625
273.1875,30.3125,-22,1
273.1875,30.4375,10,2.625
273.3125,30.3125,-21,1
273.3125,30.4375,12,3.625
273.4375,30.3125,-22,0.875
273.4375,30.4375,11,6
273.5625,30.3125,-24,0.25
273.5625,30.4375,-9,0.5
273.6875,30.3125,-22,1
273.6875,30.4375,-5,0.875
273.8125,30.3125,-16,1.5
273.8125,30.4375,-3,0.375
273.9375,30.3125,15,1.125
273.9375,30.4375,15,2.125
278.5625,30.3125,1,4.125
278.5625,30.4375,9,6.125
278.6875,30.3125,-14,0.875
278.6875,30.4375,-18,0.875
278.8125,30.3125,-19,0.75
278.8125,30.4375,-19,1.625
278.9375,30.3125,-23,1.75
278.9375,30.4375,-20,1
279.0625,30.3125,-26,0.75
279.0625,30.4375,-25,0.875
279.1875,30.3125,-30,1
279.1875,30.4375,-26,1
279.3125,30.3125,-31,0.25
279.3125,30.4375,-32,0
279.4375,30.3125,-33,0.25
279.4375,30.4375,-33,0.5
279.5625,30.3125,-36,0
279.5625,30.4375,-37,0.75
279.6875,30.3125,-42,0.625
279.6875,30.4375,-41,0.25
279.8125,30.3125,-145,29.5
279.8125,30.4375,-81,9.25
279.9375,30.3125,-349,10
279.9375,30.4375,-290,10.25
280.0625,30.3125,-507,4.625
280.0625,30.4375,-439,6.625
280.1875,30.3125,-603,8.875
280.1875,30.4375,-549,6.875
278.5625,30.5625,-5,5.875
278.5625,30.6875,5,4
278.6875,30.5625,-18,1.25
278.6875,30.6875,-10,1.125
279.3125,30.5625,-27,0.875
279.3125,30.6875,-29,0.5
279.4375,30.5625,-32,0.25
279.4375,30.6875,-33,0.5
279.8125,30.5625,-47,1.125
279.8125,30.6875,-44,0.375
279.9375,30.5625,-223,6.625
279.9375,30.6875,-157,18
278.5625,30.8125,-3,3.5
278.5625,30.9375,-2,6.625
278.6875,30.8125,-11,0.625
278.6875,30.9375,-7,1.375
279.3125,30.8125,-29,0.5
279.3125,30.9375,-29,1.125
279.4375,30.8125,-33,0.375
279.4375,30.9375,-31,0.875
279.5625,30.8125,-37,0.5
279.5625,30.9375,-33,0.25
279.6875,30.8125,-40,0.5
279.6875,30.9375,-36,0.75
279.8125,30.8125,-43,0.625
279.8125,30.9375,-39,0.125
279.9375,30.8125,-55,5.75
279.9375,30.9375,-43,1.125
280.0625,30.8125,-230,5.25
280.0625,30.9375,-159,10.875
280.1875,30.8125,-366,8.625
280.1875,30.9375,-304,8
278.5625,31.0625,1,0.5
278.5625,31.1875,1,1.375
278.6875,31.0625,-4,1.375
278.6875,31.1875,-2,0.375
278.8125,31.0625,-11,0.625
278.8125,31.1875,-9,0.625
278.9375,31.0625,-14,0.5
278.9375,31.1875,-14,0.5
279.0625,31.0625,-19,0.875
279.0625,31.1875,-16,1
279.1875,31.0625,-19,0.125
279.1875,31.1875,-17,1.125
279.3125,31.0625,-22,0.125
279.3125,31.1875,-22,0.75
279.4375,31.0625,-25,0.875
279.4375,31.1875,-28,1
279.5625,31.0625,-34,0.375
279.5625,31.1875,-30,0.25
279.6875,31.0625,-38,0.625
279.6875,31.1875,-36,0.125
279.8125,31.0625,-42,0.5
279.8125,31.1875,-41,0.5
279.9375,31.0625,-46,0.75
279.9375,31.1875,-45,0.75
278.8125,31.3125,-9,1.125
278.8125,31.4375,-4,0.75
278.9375,31.3125,-13,0
278.9375,31.4375,-11,0.5
279.3125,31.3125,-23,0.375
279.3125,31.4375,-23,0.125
279.4375,31.3125,-26,1.25
279.4375,31.4375,-25,1.25
279.5625,31.3125,-30,0.875
279.5625,31.4375,-29,1.5
279.6875,31.3125,-37,0.625
279.6875,31.4375,-38,1.75
279.8125,31.3125,-39,1.375
279.8125,31.4375,-39,1.25
279.9375,31.3125,-44,0.625
279.9375,31.4375,-40,0.5
280.0625,31.3125,-43,0.5
280.0625,31.4375,-45,0.625
280.1875,31.3125,-68,3.625
280.1875,31.4375,-51,2.125
280.3125,31.3125,-223,10.875
280.3125,31.4375,-130,6.875
280.4375,31.3125,-376,55.25
280.4375,31.4375,-234,22.375
278.8125,31.5625,-3,2.25
278.8125,31.6875,-5,3.75
278.9375,31.5625,-9,0.875
278.9375,31.6875,-3,0.875
279.3125,31.5625,-18,0.625
279.3125,31.6875,-16,0.25
279.4375,31.5625,-22,1
279.4375,31.6875,-20,0
280.3125,31.5625,-74,1
280.3125,31.6875,-57,1.125
280.4375,31.5625,-166,8.125
280.4375,31.6875,-82,4.5
280.5625,31.5625,-247,4
280.5625,31.6875,-194,10
280.6875,31.5625,-449,17.5
280.6875,31.6875,-245,2
279.0625,31.8125,-8,1.125
279.0625,31.9375,-2,0.625
279.1875,31.8125,-12,0.375
279.1875,31.9375,-9,2.125
279.3125,31.8125,-14,0.25
279.3125,31.9375,-13,0.375
279.4375,31.8125,-17,0.625
279.4375,31.9375,-15,0.5
279.8125,31.8125,-27,0.625
279.8125,31.9375,-24,0.25
279.9375,31.8125,-33,0.5
279.9375,31.9375,-27,0.625
280.0625,31.8125,-37,0.5
280.0625,31.9375,-32,0.375
280.1875,31.8125,-38,0.5
280.1875,31.9375,-36,0.5
280.3125,31.8125,-48,0.625
280.3125,31.9375,-46,1.125
280.4375,31.8125,-67,1.125
280.4375,31.9375,-51,1.5
280.5625,31.8125,-87,4.875
280.5625,31.9375,-66,0.125
280.6875,31.8125,-175,14.625
280.6875,31.9375,-96,3.375
279.3125,32.0625,-11,2.25
279.3125,32.1875,-3,1.875
279.4375,32.0625,-15,0.125
279.4375,32.1875,-4,1.375
279.5625,32.0625,-17,2.875
279.5625,32.1875,-13,0.25
279.6875,32.0625,-18,0.125
279.6875,32.1875,-14,0.375
279.8125,32.0625,-21,0.125
279.8125,32.1875,-16,1
279.9375,32.0625,-22,0.625
279.9375,32.1875,-18,0.375
280.3125,32.0625,-33,0.5
280.3125,32.1875,-30,0.5
280.4375,32.0625,-41,0.25
280.4375,32.1875,-35,0.25
280.8125,32.0625,-105,3.625
280.8125,32.1875,-61,1.5
280.9375,32.0625,-236,5.75
280.9375,32.1875,-106,3.25
281.0625,32.0625,-308,13.75
281.0625,32.1875,-236,11.875
281.1875,32.0625,-351,4.375
281.1875,32.1875,-315,1
279.5625,32.3125,-2,0.375
279.5625,32.4375,-4,1.5
279.6875,32.3125,-14,1.125
279.6875,32.4375,-5,0.5
279.8125,32.3125,-13,0.5
279.8125,32.4375,-10,1.25
279.9375,32.3125,-16,0.25
279.9375,32.4375,-11,0.75
280.0625,32.3125,-18,0.5
280.0625,32.4375,-14,0.25
280.1875,32.3125,-20,0.625
280.1875,32.4375,-16,0.625
280.3125,32.3125,-26,1
280.3125,32.4375,-19,0.375
280.4375,32.3125,-27,0
280.4375,32.4375,-24,0.625
280.5625,32.3125,-27,0.75
280.5625,32.4375,-22,0.625
280.6875,32.3125,-40,0.5
280.6875,32.4375,-32,0.5
241.3125,32.5625,-850,16.25
241.3125,32.6875,-966,55.375
241.4375,32.5625,-1141,9.5
241.4375,32.6875,-937,13.5
241.5625,32.5625,-1191,10.375
241.5625,32.6875,-480,69.625
241.6875,32.5625,-1418,49
241.6875,32.6875,-1114,50.75
242.0625,32.5625,-754,41.25
242.0625,32.6875,-472,32.75
242.1875,32.5625,-940,47.875
242.1875,32.6875,-504,17.625
242.5625,32.5625,-1093,107.5
242.5625,32.6875,-469,33.75
242.6875,32.5625,-123,34.875
242.6875,32.6875,-81,5.25
279.8125,32.5625,-8,10
279.8125,32.6875,11,2.375
279.9375,32.5625,-7,1
279.9375,32.6875,11,1.25
280.0625,32.5625,-10,0.75
280.0625,32.6875,-2,0.625
280.1875,32.5625,-14,0.125
280.1875,32.6875,-7,1.125
280.3125,32.5625,-14,0.75
280.3125,32.6875,-12,0.125
280.4375,32.5625,-18,0.5
280.4375,32.6875,-13,0.75
280.5625,32.5625,-19,1.125
280.5625,32.6875,-15,0.5
280.6875,32.5625,-28,0.25
280.6875,32.6875,-21,0.5
280.8125,32.5625,-33,0.5
280.8125,32.6875,-27,0.875
280.9375,32.5625,-35,0
280.9375,32.6875,-28,0.25
281.0625,32.5625,-38,0.5
281.0625,32.6875,-32,0.625
281.1875,32.5625,-39,0.5
281.1875,32.6875,-34,0.5
281.5625,32.5625,-194,5.625
281.5625,32.6875,-136,7
281.6875,32.5625,-230,9
281.6875,32.6875,-170,3.5
281.8125,32.5625,-253,3.5
281.8125,32.6875,-204,4
281.9375,32.5625,-279,3.5
281.9375,32.6875,-245,8
282.0625,32.5625,-307,3.875
282.0625,32.6875,-257,4.875
282.1875,32.5625,-343,4.25
282.1875,32.6875,-323,4.375
241.8125,32.8125,-788,19.5
241.8125,32.9375,-877,7.75
241.9375,32.8125,-787,18.375
241.9375,32.9375,-909,49.25
242.0625,32.8125,-597,8.875
242.0625,32.9375,-767,10.75
242.1875,32.8125,-370,223
242.1875,32.9375,-1010,10.375
242.3125,32.8125,-1068,8.75
242.3125,32.9375,-979,7.375
242.4375,32.8125,-924,5.25
242.4375,32.9375,-822,16.25
242.5625,32.8125,-643,18.625
242.5625,32.9375,-659,11.875
242.6875,32.8125,-45,9.75
242.6875,32.9375,-101,50.75
280.3125,32.8125,-6,1.375
280.3125,32.9375,9,1.875
280.4375,32.8125,-11,0.625
280.4375,32.9375,-2,0
280.5625,32.8125,-13,0.5
280.5625,32.9375,-7,0.5
280.6875,32.8125,-17,0.875
280.6875,32.9375,-10,0
280.8125,32.8125,-19,2
280.8125,32.9375,-16,0.75
280.9375,32.8125,-22,0.5
280.9375,32.9375,-21,0.625
281.0625,32.8125,-28,0.75
281.0625,32.9375,-24,0.25
281.1875,32.8125,-31,0.625
281.1875,32.9375,-26,0.375
281.3125,32.8125,-34,0.125
281.3125,32.9375,-31,0.625
281.4375,32.8125,-38,0.25
281.4375,32.9375,-34,0.75
281.5625,32.8125,-42,0.625
281.5625,32.9375,-38,0.5
281.6875,32.8125,-45,2.125
281.6875,32.9375,-37,0.375
281.8125,32.8125,-155,11
281.8125,32.9375,-46,3.625
281.9375,32.8125,-178,2.875
281.9375,32.9375,-101,9.125
282.0625,32.8125,-213,8
282.0625,32.9375,-138,3.625
282.1875,32.8125,-242,3
282.1875,32.9375,-179,7.25
282.3125,32.8125,-271,3
282.3125,32.9375,-232,5
282.4375,32.8125,-299,4.25
282.4375,32.9375,-255,3.625
282.5625,32.8125,-352,5.75
282.5625,32.9375,-285,1.625
282.6875,32.8125,-398,4.25
282.6875,32.9375,-321,5
239.8125,33.0625,-600,27.625
239.8125,33.1875,-1037,106.875
239.9375,33.0625,-1158,9.125
239.9375,33.1875,-1176,27.25
241.5625,33.0625,-990,91.5
241.5625,33.1875,-1216,7.375
241.6875,33.0625,-1134,28.625
241.6875,33.1875,-1164,13.125
241.8125,33.0625,-1074,7.625
241.8125,33.1875,-1073,5.75
241.9375,33.0625,-1033,28.875
241.9375,33.1875,-665,71.5
242.3125,33.0625,-844,11.125
242.3125,33.1875,-803,4.25
242.4375,33.0625,-707,12.875
242.4375,33.1875,-670,64.875
280.5625,33.0625,-2,0.375
280.5625,33.1875,14,1.75
280.6875,33.0625,-2,0.625
280.6875,33.1875,-4,1.5
280.8125,33.0625,-8,0.625
280.8125,33.1875,-1,1.625
280.9375,33.0625,-14,0.5
280.9375,33.1875,-9,0.875
281.3125,33.0625,-24,1
281.3125,33.1875,-20,0.625
281.4375,33.0625,-26,1
281.4375,33.1875,-22,0.25
282.0625,33.0625,-46,3.25
282.0625,33.1875,-34,0.75
282.1875,33.0625,-108,5.375
282.1875,33.1875,-36,0.375
282.3125,33.0625,-141,5.375
282.3125,33.1875,-44,0.875
282.4375,33.0625,-185,7.125
282.4375,33.1875,-47,1.625
282.5625,33.0625,-240,1.5
282.5625,33.1875,-76,10.75
282.6875,33.0625,-272,4.5
282.6875,33.1875,-155,16.625
282.8125,33.0625,-290,4.25
282.8125,33.1875,-215,4.375
282.9375,33.0625,-385,8.75
282.9375,33.1875,-273,29
239.8125,33.3125,-1079,7
239.8125,33.4375,-1228,14.625
239.9375,33.3125,-1114,13.75
239.9375,33.4375,-1035,40.625
241.3125,33.3125,-1335,6.875
241.3125,33.4375,-1038,66.75
241.4375,33.3125,-1208,84.5
241.4375,33.4375,171,171.25
241.5625,33.3125,-95,84.375
241.5625,33.4375,-101,89.875
241.6875,33.3125,281,161.25
241.6875,33.4375,-876,72.25
241.8125,33.3125,-755,80.125
241.8125,33.4375,-724,14.5
241.9375,33.3125,-799,7
241.9375,33.4375,-585,28.375
242.0625,33.3125,-692,25.75
242.0625,33.4375,-595,19.75
242.1875,33.3125,-596,40.125
242.1875,33.4375,-640,3.875
242.3125,33.3125,-644,23.875
242.3125,33.4375,-20,10
242.4375,33.3125,-41,10.125
242.4375,33.4375,112,37.5
280.8125,33.3125,-3,1
280.8125,33.4375,-2,4.375
280.9375,33.3125,-10,0.25
280.9375,33.4375,-8,0.375
281.0625,33.3125,-13,0.5
281.0625,33.4375,-10,0.375
281.1875,33.3125,-15,0.625
281.1875,33.4375,-13,0.625
281.3125,33.3125,-19,1
281.3125,33.4375,-18,0.25
281.4375,33.3125,-22,0.25
281.4375,33.4375,-19,0.5
281.5625,33.3125,-27,1.5
281.5625,33.4375,-22,0.125
281.6875,33.3125,-27,0
281.6875,33.4375,-24,0.625
281.8125,33.3125,-28,0.25
281.8125,33.4375,-25,0.375
281.9375,33.3125,-30,0.375
281.9375,33.4375,-25,0.25
282.0625,33.3125,-29,0.75
282.0625,33.4375,-28,0.375
282.1875,33.3125,-30,0.25
282.1875,33.4375,-28,0.5
282.3125,33.3125,-29,0
282.3125,33.4375,-26,0
282.4375,33.3125,-28,0.625
282.4375,33.4375,-21,0.5
282.5625,33.3125,-31,1.25
282.5625,33.4375,-27,1.25
282.6875,33.3125,-35,1.375
282.6875,33.4375,-36,1
282.8125,33.3125,-111,5.375
282.8125,33.4375,-40,0.125
282.9375,33.3125,-193,5.125
282.9375,33.4375,-56,7.5
283.0625,33.3125,-247,7.375
283.0625,33.4375,-189,8.25
283.1875,33.3125,-341,4.375
283.1875,33.4375,-231,5.875
239.8125,33.5625,-940,72.125
239.8125,33.6875,-916,21.125
239.9375,33.5625,-895,28.75
239.9375,33.6875,-623,97.5
240.0625,33.5625,-589,16.875
240.0625,33.6875,-131,6.5
240.1875,33.5625,-373,30
240.1875,33.6875,-352,51.125
241.0625,33.5625,-743,103.75
241.0625,33.6875,-901,2
241.1875,33.5625,-517,30.375
241.1875,33.6875,-923,5.125
241.3125,33.5625,-539,31.625
241.3125,33.6875,-829,28
241.4375,33.5625,-824,26.5
241.4375,33.6875,-749,95.625
241.8125,33.5625,-142,43.75
241.8125,33.6875,-22,0.75
241.9375,33.5625,-268,44.625
241.9375,33.6875,-11,2.625
242.0625,33.5625,-277,44.75
242.0625,33.6875,12,2.875
242.1875,33.5625,102,51.125
242.1875,33.6875,23,3.625
281.0625,33.5625,-7,0.75
281.0625,33.6875,6,0.125
281.1875,33.5625,-12,0.375
281.1875,33.6875,-8,0.625
281.3125,33.5625,-14,0
281.3125,33.6875,-9,2.875
281.4375,33.5625,-17,0.75
281.4375,33.6875,-14,0.875
281.5625,33.5625,-19,0.625
281.5625,33.6875,-18,0.5
281.6875,33.5625,-21,0.625
281.6875,33.6875,-16,0.625
281.8125,33.5625,-20,0
281.8125,33.6875,-16,0.625
281.9375,33.5625,-19,0.5
281.9375,33.6875,-14,0.375
282.0625,33.5625,-21,0.75
282.0625,33.6875,-11,1.625
282.1875,33.5625,-20,1
282.1875,33.6875,-13,0.375
282.3125,33.5625,-16,0.875
282.3125,33.6875,-22,0.375
282.4375,33.5625,-24,1.5
282.4375,33.6875,-27,0.75
282.5625,33.5625,-32,0.25
282.5625,33.6875,-30,0.75
282.6875,33.5625,-33,0.75
282.6875,33.6875,-28,1
282.8125,33.5625,-38,0
282.8125,33.6875,-34,0
282.9375,33.5625,-38,0.625
282.9375,33.6875,-35,0.5
283.0625,33.5625,-62,7.25
283.0625,33.6875,-40,0.875
283.1875,33.5625,-157,6.375
283.1875,33.6875,-48,3.25
283.3125,33.5625,-224,6.875
283.3125,33.6875,-143,8.125
283.4375,33.5625,-356,9
283.4375,33.6875,-234,10.125
283.5625,33.5625,-483,4.25
283.5625,33.6875,-424,26.25
283.6875,33.5625,-575,9.25
283.6875,33.6875,-488,4.875
284.8125,33.5625,-3515,4.75
284.8125,33.6875,-3414,7.625
284.9375,33.5625,-3627,4.375
284.9375,33.6875,-3533,7.75
240.0625,33.8125,-114,3.625
240.0625,33.9375,-66,5.75
240.1875,33.8125,-835,124
240.1875,33.9375,-271,167.5
241.3125,33.8125,-868,10.875
241.3125,33.9375,-390,20.75
241.4375,33.8125,-346,85.375
241.4375,33.9375,-111,34.375
241.5625,33.8125,-70,106
241.5625,33.9375,22,15.75
241.6875,33.8125,26,2.625
241.6875,33.9375,61,10.375
281.3125,33.8125,-1,3
281.3125,33.9375,-9,7.75
281.4375,33.8125,-9,0.125
281.4375,33.9375,2,1.75
281.5625,33.8125,-11,0.5
281.5625,33.9375,13,3.5
281.6875,33.8125,-13,0.125
281.6875,33.9375,4,3.125
281.8125,33.8125,-15,1.25
281.8125,33.9375,12,4.25
281.9375,33.8125,-14,1.5
281.9375,33.9375,4,2.875
282.0625,33.8125,-6,1.875
282.0625,33.9375,-2,0.5
282.1875,33.8125,-15,0.875
282.1875,33.9375,-15,0.625
282.3125,33.8125,-23,0.25
282.3125,33.9375,-18,0.375
282.4375,33.8125,-26,0.875
282.4375,33.9375,-23,0.375
282.5625,33.8125,-29,0.875
282.5625,33.9375,-27,0.75
282.6875,33.8125,-28,1.25
282.6875,33.9375,-29,0.625
282.8125,33.8125,-34,0.25
282.8125,33.9375,-29,0.625
282.9375,33.8125,-35,0.5
282.9375,33.9375,-32,0.375
283.0625,33.8125,-37,0.375
283.0625,33.9375,-34,0
283.1875,33.8125,-42,0.375
283.1875,33.9375,-35,0.875
283.3125,33.8125,-42,0.375
283.3125,33.9375,-41,0.75
283.4375,33.8125,-83,14.75
283.4375,33.9375,-40,0.625
283.5625,33.8125,-226,6.5
283.5625,33.9375,-60,4.125
283.6875,33.8125,-382,22.25
283.6875,33.9375,-207,8.5
283.8125,33.8125,-503,2.25
283.8125,33.9375,-371,21
283.9375,33.8125,-636,4.75
283.9375,33.9375,-479,21
239.3125,34.0625,-756,33.75
239.3125,34.1875,-696,16.25
239.4375,34.0625,-123,42.75
239.4375,34.1875,-284,82.875
239.5625,34.0625,-10,10.5
239.5625,34.1875,-161,31.125
239.6875,34.0625,-51,11.25
239.6875,34.1875,-481,6.125
239.8125,34.0625,-44,12.625
239.8125,34.1875,-502,8.125
239.9375,34.0625,-25,13.875
